,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
5,[2.5e-06 5.0e-02],6060,863,483,14,0,423,342,659,0.3317757009345794,0.5402173913043479,0.5380747126436781
6,[2.5e-06 1.0e-01],6073,885,506,18,0,396,346,620,0.3516778523489933,0.5695652173913044,0.5377120173222664
10,[5.e-06 5.e-02],7550,34,570,9,22,569,87,3,0.8654708520179372,0.4948717948717949,0.5259433962264151
11,[5.e-06 1.e-01],7552,32,567,9,28,568,85,3,0.8674698795180723,0.49146757679180886,0.5253164556962026
