,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
0,0.1,49,3658,450,11,3,538,257,3878,0.10030461270670148,0.4600798403193613,0.5227479526842584
1,0.5,1133,3144,621,14,101,286,240,3305,0.1519138755980861,0.6213307240704501,0.5492772667542707
2,1.0,3914,1825,561,11,262,227,198,1846,0.21865443425076453,0.5391140433553252,0.5604113110539846
