,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
0,1e+47,3255,2767,305,8,22,669,252,1566,0.14687939934303143,0.31175298804780877,0.3827914496137956
1,3e+47,4824,2007,419,11,32,658,139,754,0.3250188964474679,0.38392857142857145,0.3317452357071214
2,5e+47,5812,1408,442,8,64,650,92,368,0.4945054945054945,0.3865979381443299,0.30660377358490565
3,7e+47,6558,837,409,6,147,615,77,195,0.604075691411936,0.3525913338997451,0.3211781206171108
4,1e+48,7150,375,339,3,339,533,37,68,0.7651006711409396,0.28171334431630973,0.3298892988929889
