,Flare_Number,Flare_ID,Trigger_Time,Cancelled?,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_and_HiC_C5,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux,Flare_C5_10min
0,0,201702090041,539872680.0,False,4.1316309307148913e-07,3.5823032362714e-07,4.1316309307148913e-07,3.710322005190392e-07,False,False,False,False,False,False,B3.8,3.8009338e-07,2017-02-09T00:50:00.000,9.0,1.1591767901109051e-07,False
1,1,201702090130,539875560.0,False,3.9403482787747635e-07,2.0802288247523393e-07,4.7284700599448115e-07,2.9716707672378107e-07,False,False,False,False,False,False,B4.3,4.3950894e-07,2017-02-09T01:40:00.000,10.0,1.0725744914452662e-07,False
2,2,201702090145,539876580.0,True,1.732371515572595e-06,1.30875707782252e-06,1.4834084822723526e-06,9.623735195418703e-07,False,False,False,False,False,False,C1.7,1.7020639e-06,2017-02-09T01:51:00.000,6.0,1.7688651610114903e-07,False
3,7,201702090526,539890140.0,True,9.057353054231498e-07,8.553036536795844e-07,9.057353054231498e-07,8.853332360558852e-07,False,False,False,False,False,False,B8.8,8.8815443e-07,2017-02-09T05:42:00.000,16.0,9.331724015737564e-08,False
4,11,201702090739,539899380.0,True,2.2003061417308345e-07,2.1111860348810296e-07,2.4756229777267436e-07,2.1731425192683673e-07,False,False,False,False,False,False,B3.2,3.2729199e-07,2017-02-09T07:43:00.000,4.0,1.8649160438144463e-07,False
5,13,201702090929,539904300.0,True,4.5459435682460025e-07,2.5772246203814575e-07,4.5459435682460025e-07,2.886636991661362e-07,False,False,False,False,False,False,B4.2,4.2583144e-07,2017-02-09T09:37:00.000,8.0,6.312729539104112e-08,False
7,15,201702091052,539909640.0,False,1.8547218871844962e-07,1.5057246116612077e-07,1.879359388112789e-07,1.6879162956229266e-07,False,False,False,False,False,False,B1.2,1.2517634e-07,2017-02-09T11:00:00.000,8.0,4.877540149550441e-08,False
8,16,201702091103,539909640.0,False,1.8547218871844962e-07,1.5057246116612077e-07,1.879359388112789e-07,1.6879162956229266e-07,False,False,False,False,False,False,B1.5,1.5826988e-07,2017-02-09T11:08:00.000,5.0,9.63527924113805e-08,False
9,17,201702091152,539912880.0,False,2.3433689477769803e-07,1.8767207166092703e-07,2.5052307250916783e-07,2.2264741517119546e-07,False,False,False,False,False,False,B2.1,2.180733e-07,2017-02-09T12:04:00.000,12.0,5.344861619960284e-08,False
10,18,201702091234,539916180.0,True,1.7153047338069882e-07,1.6356176502085873e-07,1.6356591459043557e-07,1.601224113301214e-07,False,False,False,False,False,False,B1.7,1.7881321e-07,2017-02-09T12:40:00.000,6.0,1.382520906645368e-07,False
