,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
0,1e-08,33,2156,398,12,0,356,494,5395,0.06508969677726623,0.5352480417754569,0.7149018272613779
1,5e-08,1184,1897,552,13,0,278,418,4502,0.10300820419325434,0.6702253855278766,0.7160574412532638
2,1e-07,2325,1671,629,20,0,230,389,3580,0.14053702901689044,0.7383390216154722,0.7083908574934806
3,5e-07,5652,961,763,27,16,158,311,956,0.3840544482255712,0.8195020746887967,0.6476700251889169
4,1e-06,6839,501,660,15,127,210,251,241,0.5784061696658098,0.6669960474308301,0.6214057507987221
