,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
0,0.05,0,3879,142,4,0,686,420,3713,0.034120121523720494,0.17548076923076922,0.48383084577114427
1,0.1,1,3531,286,11,0,591,371,4053,0.06291040033891125,0.3344594594594595,0.5338685966301029
2,0.25,469,3547,358,20,17,646,227,3560,0.0907563025210084,0.3631123919308357,0.4983249581239531
3,0.5,1815,2966,208,9,229,673,138,2806,0.06864916165770325,0.193923145665773,0.4648529411764706
4,1.0,3466,2051,130,10,524,509,85,2069,0.06102877070619006,0.11935208866155157,0.47259991759373715
