,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
0,11.0,201702090739.0,539899260.0,2.2003061417308345e-07,2.137463752660551e-07,2.2003061417308345e-07,2.1111860348810296e-07,False,False,False,False,False,B3.2,3.2729199e-07,2017-02-09T07:43:00.000,4.0,1.8649160438144463e-07
1,13.0,201702090929.0,539906880.0,9.239580123221458e-08,9.056424232767313e-08,9.167811043653273e-08,8.975217724582762e-08,False,False,False,False,False,B4.2,4.2583144e-07,2017-02-09T09:37:00.000,8.0,6.312729539104112e-08
2,14.0,201702091027.0,539907600.0,1.217681671050741e-07,1.0965887753400239e-07,2.1519151971460815e-07,1.3976840307350358e-07,False,False,False,False,False,B1.8,1.819655e-07,2017-02-09T10:35:00.000,8.0,6.872252100720289e-08
3,21.0,201702151231.0,540437220.0,8.896515879541766e-08,8.44023375634606e-08,8.896515879541766e-08,7.821073211289331e-08,False,False,False,False,False,B3.0,3.0003866e-07,2017-02-15T12:42:00.000,11.0,3.593305919480372e-08
4,24.0,201702171506.0,540615900.0,1.6604666086550424e-07,1.5683239951158612e-07,1.6013883907817217e-07,1.5108258821783238e-07,False,False,False,False,False,B1.1,1.1607834e-07,2017-02-17T15:12:00.000,6.0,7.915277677739141e-08
5,26.0,201702190532.0,540754020.0,4.1701906638991204e-07,3.3466912441326713e-07,4.382862073271099e-07,3.8710413718945347e-07,False,False,False,False,False,B4.1,4.1584468e-07,2017-02-19T05:41:00.000,9.0,2.450656495511794e-07
7,30.0,201702191720.0,540796080.0,2.488195605110377e-07,2.473288134297036e-07,2.6066089731102693e-07,2.498169635600789e-07,False,False,False,False,False,B2.8,2.8846893e-07,2017-02-19T17:25:00.000,5.0,1.8305622973002755e-07
8,33.0,201702200403.0,540840480.0,1.79254428189779e-07,1.7681820452253305e-07,1.79254428189779e-07,1.7512007843834e-07,False,False,False,False,False,B3.2,3.294221e-07,2017-02-20T04:21:00.000,18.0,1.4285835447935824e-07
9,34.0,201702200934.0,540860040.0,1.7080873249142314e-07,1.7007575081606774e-07,1.7080873249142314e-07,1.7068458646463114e-07,False,False,False,False,False,B1.9,1.9075614e-07,2017-02-20T09:40:00.000,6.0,1.3859677494565403e-07
10,37.0,201702201341.0,540869760.0,8.247856158050126e-07,5.238553058006801e-07,8.247856158050126e-07,6.392303362190432e-07,False,False,False,False,False,B7.9,7.9099254e-07,2017-02-20T13:48:00.000,7.0,1.713008686010653e-07
11,38.0,201702201412.0,540872820.0,4.633560877209675e-07,3.7862818658140895e-07,3.840296187718195e-07,3.291764016921661e-07,False,False,False,False,False,C1.1,1.1091099e-06,2017-02-20T14:25:00.000,13.0,1.6234230315603781e-07
13,40.0,201702202017.0,540894000.0,3.144217828321416e-07,2.952707802705845e-07,2.9692756697841105e-07,2.810353407767252e-07,False,False,False,False,False,B2.7,2.7599387e-07,2017-02-20T20:24:00.000,7.0,1.8445373939357523e-07
