,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
0,21.0,201702151231.0,540437220.0,8.896515879541766e-08,8.44023375634606e-08,8.896515879541766e-08,7.821073211289331e-08,False,False,False,False,False,B3.0,3.0003866e-07,2017-02-15T12:42:00.000,11.0,3.593305919480372e-08
1,24.0,201702171506.0,540615900.0,1.6604666086550424e-07,1.5683239951158612e-07,1.6013883907817217e-07,1.5108258821783238e-07,False,False,False,False,False,B1.1,1.1607834e-07,2017-02-17T15:12:00.000,6.0,7.915277677739141e-08
2,26.0,201702190532.0,540754020.0,4.1701906638991204e-07,3.3466912441326713e-07,4.382862073271099e-07,3.8710413718945347e-07,False,False,False,False,False,B4.1,4.1584468e-07,2017-02-19T05:41:00.000,9.0,2.450656495511794e-07
3,33.0,201702200403.0,540842520.0,1.6235436817169102e-07,1.6045292738908756e-07,1.6088121412849432e-07,1.5970908862072974e-07,False,False,False,False,False,B3.2,3.294221e-07,2017-02-20T04:21:00.000,18.0,1.4285835447935824e-07
4,34.0,201702200934.0,540860040.0,1.7080873249142314e-07,1.7007575081606774e-07,1.7080873249142314e-07,1.7068458646463114e-07,False,False,False,False,False,B1.9,1.9075614e-07,2017-02-20T09:40:00.000,6.0,1.3859677494565403e-07
5,37.0,201702201341.0,540869760.0,8.247856158050126e-07,5.238553058006801e-07,8.247856158050126e-07,6.392303362190432e-07,False,False,False,False,False,B7.9,7.9099254e-07,2017-02-20T13:48:00.000,7.0,1.713008686010653e-07
7,40.0,201702202017.0,540894000.0,3.144217828321416e-07,2.952707802705845e-07,2.9692756697841105e-07,2.810353407767252e-07,False,False,False,False,False,B2.7,2.7599387e-07,2017-02-20T20:24:00.000,7.0,1.8445373939357523e-07
9,50.0,201702211455.0,540960540.0,3.059637947444571e-07,2.842191690888285e-07,3.059637947444571e-07,2.874097333460668e-07,False,False,False,False,False,,2.5620494e-07,2017-02-21T15:01:00.000,6.0,1.53208262076987e-07
10,51.0,201702211909.0,540978420.0,1.7114247441440966e-07,1.6958864534899476e-07,1.7008080988034635e-07,1.6845756078964769e-07,False,False,False,False,False,,1.7987811e-07,2017-02-21T19:17:00.000,8.0,1.1908748831501725e-07
11,66.0,201702231032.0,541122780.0,1.9626699554464722e-07,1.912547560323219e-07,1.9092971115242108e-07,1.873186761258694e-07,False,False,False,False,False,B6.7,6.7843575e-07,2017-02-23T10:54:00.000,22.0,1.4295662253971386e-07
12,67.0,201702231414.0,541131240.0,3.3280068123531237e-07,3.205967686881195e-07,3.3454676895416924e-07,3.2765038326942886e-07,False,False,False,False,False,B3.1,3.1389007e-07,2017-02-23T14:28:00.000,14.0,1.11202666630561e-07
13,75.0,201702251318.0,541303920.0,1.5883620108070318e-07,1.5702022437835694e-07,1.5778266515553696e-07,1.56520542304861e-07,False,False,False,False,False,B1.2,1.2003484e-07,2017-02-25T13:25:00.000,7.0,7.963244286202098e-08
14,79.0,201702262136.0,541416960.0,1.3682252131275163e-07,1.296117062565827e-07,1.2855505815423385e-07,1.2655716830067831e-07,False,False,False,False,False,B1.0,1.0583671e-07,2017-02-26T21:41:00.000,5.0,7.180391037309164e-08
16,89.0,201702271707.0,541486560.0,1.503000817137945e-07,1.4927452696156251e-07,1.5301077382900985e-07,1.5010569143214525e-07,False,False,False,False,False,B3.9,3.9615068e-07,2017-02-27T17:23:00.000,16.0,1.3054354042196792e-07
17,102.0,201702281809.0,541581960.0,1.6414213632742758e-07,1.534428974991897e-07,1.6414213632742758e-07,1.4763686806418264e-07,False,False,False,False,False,B2.1,2.1357008e-07,2017-02-28T18:19:00.000,10.0,1.1125625576369202e-07
18,104.0,201703020115.0,541689360.0,1.5260583552390017e-07,1.2196854015655845e-07,1.2241184776939917e-07,1.0603192635016967e-07,False,False,False,False,False,B1.7,1.7242603e-07,2017-03-02T01:19:00.000,4.0,9.599817474281735e-08
19,107.0,201703020836.0,541715580.0,1.2016221262456384e-07,1.1291167112403855e-07,1.174693480265887e-07,1.0708301800832487e-07,False,False,False,False,False,B1.2,1.2016221e-07,2017-03-02T08:41:00.000,5.0,1.0298644781414623e-07
21,109.0,201703021036.0,541722480.0,1.8035477467037708e-07,1.5351676552199933e-07,1.819399244595843e-07,1.6903652522159973e-07,False,False,False,False,False,B4.7,4.7883753e-07,2017-03-02T10:49:00.000,13.0,1.2552155226330797e-07
22,110.0,201703021329.0,541737960.0,3.083246156165842e-07,2.9553049785135954e-07,3.083246156165842e-07,3.015439631326444e-07,False,False,False,False,False,B5.6,5.612398e-07,2017-03-02T13:45:00.000,16.0,2.928073854491231e-07
23,116.0,201703030846.0,541803660.0,2.4658868369442644e-07,2.456608569900709e-07,2.441007609377266e-07,2.441007609377266e-07,False,False,False,False,False,B2.3,2.3373593e-07,2017-03-03T08:52:00.000,6.0,1.706574295212704e-07
25,119.0,201703032120.0,541848120.0,2.3202581189707416e-07,2.1646256698204525e-07,2.503803671061178e-07,2.3022745665457478e-07,False,False,False,False,False,B2.0,2.0489195e-07,2017-03-03T21:47:00.000,27.0,9.583553861602923e-08
26,120.0,201703040127.0,541862160.0,1.262098692222935e-07,1.1777333241980159e-07,1.3631250794787775e-07,1.2531982918062567e-07,False,False,False,False,False,B1.9,1.9464328e-07,2017-03-04T01:40:00.000,13.0,1.2192738552130322e-07
27,126.0,201703042252.0,541941960.0,1.4943360326924449e-07,1.442753756464299e-07,1.4024027450432186e-07,1.4024027450432186e-07,False,False,False,False,False,B2.4,2.4652476e-07,2017-03-04T23:00:00.000,8.0,1.4090014133216755e-07
28,132.0,201703061156.0,542076120.0,1.5545677456429985e-07,1.4980814455611835e-07,1.5545677456429985e-07,1.4543437032443762e-07,False,False,False,False,False,B2.9,2.9141e-07,2017-03-06T12:04:00.000,8.0,1.3268733312088443e-07
29,133.0,201703061415.0,542081460.0,2.0154369906322245e-07,1.7946160824067192e-07,2.0154369906322245e-07,1.6734129815176857e-07,False,False,False,False,False,B2.0,2.015437e-07,2017-03-06T14:21:00.000,6.0,1.4371538270552264e-07
30,135.0,201703081433.0,542256660.0,1.5017113241810875e-07,1.4804108161570184e-07,1.480857179103623e-07,1.4674320425456244e-07,False,False,False,False,False,B2.0,2.0380912e-07,2017-03-08T14:39:00.000,6.0,1.417838575434871e-07
31,136.0,201703081943.0,542284680.0,2.0556248614411743e-07,2.0367133402032778e-07,2.0948090195815894e-07,2.0575403425482364e-07,False,False,False,False,False,B3.7,3.7879448e-07,2017-03-08T19:55:00.000,12.0,1.11429876881175e-07
32,139.0,201703101035.0,542414700.0,1.4127255099083413e-07,1.3874404203306767e-07,1.4127255099083413e-07,1.371853812770496e-07,False,False,False,False,False,B1.4,1.4127255e-07,2017-03-10T10:55:00.000,20.0,1.0758686386225236e-07
33,140.0,201703101104.0,542415600.0,1.4068250209220423e-07,1.3846570823261573e-07,1.4068250209220423e-07,1.3692131517473172e-07,False,False,False,False,False,B1.4,1.406825e-07,2017-03-10T11:10:00.000,6.0,1.3006868471165944e-07
34,141.0,201703201549.0,543298980.0,4.122978936038635e-08,3.989426033967902e-08,4.0841271697900083e-08,3.936871095788774e-08,False,False,False,False,False,B1.8,1.8452793e-07,2017-03-20T16:00:00.000,11.0,3.2035387675932725e-08
35,142.0,201703221709.0,543473940.0,1.9741393941785645e-07,1.6252637635716383e-07,2.177352484977746e-07,1.8603168427944183e-07,False,False,False,False,False,B1.0,1.0504197e-07,2017-03-22T17:16:00.000,7.0,4.192638769495716e-08
36,150.0,201703260316.0,543770880.0,1.3141311683284584e-07,1.2532679249943612e-07,1.2715662478512968e-07,1.2221121892252995e-07,False,False,False,False,False,B1.4,1.4714442e-07,2017-03-26T03:26:00.000,10.0,5.9294276155696934e-08
37,152.0,201703261025.0,543795540.0,1.56196904299577e-07,1.3119033326347562e-07,1.56196904299577e-07,1.4339229892357253e-07,False,False,False,False,False,B1.1,1.1976701e-07,2017-03-26T10:32:00.000,7.0,6.52490896868585e-08
38,189.0,201703280445.0,543948060.0,3.489093160169432e-06,1.3875005606678315e-06,4.986433850717731e-06,2.8447038857848383e-06,False,False,False,False,False,C4.9,4.983745e-06,2017-03-28T04:56:00.000,11.0,2.5382095714121533e-07
41,211.0,201703291255.0,544067880.0,2.771357401343266e-07,2.747403584635322e-07,2.7695693916029995e-07,2.748280678588344e-07,False,False,False,False,False,B5.7,5.7915435e-07,2017-03-29T13:09:00.000,14.0,2.890643315822672e-07
43,216.0,201703301330.0,544152540.0,3.777307995278534e-07,3.658473417544883e-07,3.675072832720616e-07,3.542236584053171e-07,False,False,False,False,False,B2.5,2.575397e-07,2017-03-30T13:35:00.000,5.0,1.7972425325751828e-07
44,222.0,201703310445.0,544208280.0,3.7721824241998547e-07,3.5790307606475835e-07,3.573878757379134e-07,3.43919822398675e-07,False,False,False,False,False,B6.0,6.033189e-07,2017-03-31T04:53:00.000,8.0,1.6312768025272817e-07
45,229.0,201703311020.0,544228260.0,2.881201908166986e-07,2.852961529242748e-07,2.8679133379228006e-07,2.8247583827578637e-07,False,False,False,False,False,B1.7,1.7334041e-07,2017-03-31T10:30:00.000,10.0,1.561056706123054e-07
46,233.0,201703311438.0,544245000.0,7.341209311562125e-07,7.241526986945246e-07,7.341209311562125e-07,7.0822648012836e-07,False,False,False,False,False,B5.5,5.5505564e-07,2017-03-31T14:47:00.000,9.0,2.847894222668401e-07
48,241.0,201704010342.0,544289460.0,4.1840331732601044e-07,3.948051414681686e-07,4.5144389559936826e-07,4.154216242113762e-07,False,False,False,False,False,B7.3,7.378901e-07,2017-04-01T03:51:00.000,9.0,3.407229769436526e-07
49,243.0,201704010811.0,544306920.0,5.091243338029017e-07,4.3939130023318285e-07,4.439498013653065e-07,4.036240000004909e-07,False,False,False,False,False,B5.0,5.04804e-07,2017-04-01T08:29:00.000,18.0,2.949070392332942e-07
50,247.0,201704011528.0,544335840.0,8.912159614737902e-07,8.779333597885852e-07,9.354633903058129e-07,8.887027433956973e-07,False,False,False,False,False,C1.2,1.2506694e-06,2017-04-01T15:47:00.000,19.0,6.1388630001602e-07
52,285.0,201704031300.0,544496820.0,3.7454424273164477e-06,3.2777015803731047e-06,9.069538464245852e-06,4.629868726624409e-06,False,False,True,False,True,,5.384708e-06,2017-04-03T13:06:00.000,6.0,2.7001997295883484e-06
