,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
0,0.01,0,4009,109,2,0,724,415,3585,0.02700072974945269,0.13293413173652693,0.46483491632745366
3,0.15,5473,1095,338,9,683,167,60,1019,0.24333800841514727,0.28989139515455303,0.5305059523809523
