,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
4,40,5872,935,377,10,552,145,174,779,0.28880597014925374,0.3570110701107011,0.5537190082644629
5,50,6600,574,260,9,735,127,126,413,0.33292079207920794,0.23784261715296198,0.5354539430086149
