,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
0,5,162,1505,694,21,11,164,379,5908,0.10211368180519852,0.8033707865168539,0.8075193172644447
1,10,1487,1834,709,23,101,121,317,4252,0.1380871533672892,0.7672955974842768,0.7305678059536935
2,20,4667,1247,471,14,425,117,235,1668,0.20309882747068678,0.47224926971762415,0.6364605543710021
