,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
3,30,6221,671,295,10,688,102,163,694,0.26247848537005164,0.2785388127853881,0.6005167958656331
4,40,6913,350,209,4,861,77,101,329,0.3312597200622084,0.18505647263249347,0.6009345794392523
5,50,7265,180,124,3,984,67,73,148,0.3649425287356322,0.10780984719864177,0.584873949579832
