,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
347,[2.5e-06 5.0e-07 1.0e-01 5.0e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
348,[5.0e-06 2.5e-07 1.0e-01 5.0e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
349,[5.e-06 3.e-07 1.e-01 5.e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
350,[5.0e-06 3.5e-07 1.0e-01 5.0e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
351,[5.e-06 4.e-07 1.e-01 5.e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
352,[5.0e-06 4.5e-07 1.0e-01 5.0e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
353,[5.e-06 5.e-07 1.e-01 5.e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
354,[7.5e-06 2.5e-07 1.0e-01 5.0e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
355,[7.5e-06 3.0e-07 1.0e-01 5.0e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
356,[7.5e-06 3.5e-07 1.0e-01 5.0e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
357,[7.5e-06 4.0e-07 1.0e-01 5.0e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
358,[7.5e-06 4.5e-07 1.0e-01 5.0e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
359,[7.5e-06 5.0e-07 1.0e-01 5.0e+48],7586,8,225,1,783,235,5,1,0.9741379310344828,0.18028846153846154,0.4884210526315789
360,[1.0e-06 2.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
361,[1.0e-06 3.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
362,[1.0e-06 3.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
363,[1.0e-06 4.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
364,[1.0e-06 4.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
365,[1.0e-06 5.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
366,[2.5e-06 2.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
367,[2.5e-06 3.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
368,[2.5e-06 3.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
369,[2.5e-06 4.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
370,[2.5e-06 4.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
371,[2.5e-06 5.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
372,[5.0e-06 2.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
373,[5.0e-06 3.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
374,[5.0e-06 3.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
375,[5.0e-06 4.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
376,[5.0e-06 4.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
377,[5.0e-06 5.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
378,[7.5e-06 2.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
379,[7.5e-06 3.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
380,[7.5e-06 3.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
381,[7.5e-06 4.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
382,[7.5e-06 4.5e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
383,[7.5e-06 5.0e-07 1.5e-01 5.0e+48],7587,7,180,1,933,130,5,1,0.9679144385026738,0.14423076923076922,0.5771604938271605
384,[1.0e-06 2.5e-07 1.0e-02 6.0e+48],7589,6,174,0,838,233,3,1,0.9775280898876404,0.13942307692307693,0.42685851318944845
385,[1.e-06 3.e-07 1.e-02 6.e+48],7589,6,173,0,847,225,3,1,0.9774011299435028,0.13862179487179488,0.4338235294117647
386,[1.0e-06 3.5e-07 1.0e-02 6.0e+48],7589,6,173,0,853,219,3,1,0.9774011299435028,0.13862179487179488,0.44029850746268656
