,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_and_HiC_C5,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux,Flare_C5_10min
125,6008.0,202208291425.0,715055640.0,8.582747796026524e-06,8.1879379649763e-06,8.714020623301622e-06,8.157211595971603e-06,True,True,True,True,True,True,C8.7,8.730088e-06,2022-08-29T14:40:00.000,15.0,2.6984084797732066e-06,True
126,6009.0,202208291446.0,715056660.0,2.294196565344464e-05,2.114713606715668e-05,2.171732921851799e-05,1.9487850295263343e-05,True,True,True,True,True,True,M2.5,2.5502022e-05,2022-08-29T14:56:00.000,10.0,7.88923443906242e-06,True
129,6070.0,202209051758.0,715672980.0,7.793481927365065e-06,7.314155027415836e-06,7.254123829625314e-06,7.11910251993686e-06,True,True,True,True,True,True,M1.0,1.0999505e-05,2022-09-05T18:05:00.000,7.0,3.431510549489758e-06,True
131,6162.0,202209171321.0,716693400.0,1.937591514433734e-05,1.9100871213595383e-05,1.932362465595361e-05,1.8655236999620683e-05,True,True,True,True,True,True,M1.9,1.9359475e-05,2022-09-17T13:39:00.000,18.0,1.0697149264160544e-05,True
132,6163.0,202209172013.0,716718900.0,2.4460048734908924e-05,2.3175003661890514e-05,2.1864887457923032e-05,2.1864887457923032e-05,True,True,True,True,True,False,C2.3,2.3375633e-06,2022-09-17T20:22:00.000,9.0,1.0836292858584784e-06,True
133,6164.0,202209172032.0,716718900.0,2.4460048734908924e-05,2.1123560145497322e-05,2.1864887457923032e-05,1.8398937754682265e-05,True,True,True,True,True,True,M2.6,2.6060505e-05,2022-09-17T20:41:00.000,9.0,1.7216334526892751e-06,True
134,6248.0,202209292010.0,717754740.0,5.507993137143785e-06,5.425383278634399e-06,5.476898877532221e-06,5.293744379741838e-06,True,True,True,True,True,True,C5.5,5.517859e-06,2022-09-29T20:24:00.000,14.0,1.7228890101250727e-06,True
135,6252.0,202209300346.0,717782100.0,1.0281409231538419e-05,9.670321560406592e-06,9.835254786594305e-06,9.112470252148341e-06,True,True,True,True,True,True,M1.0,1.0519981e-05,2022-09-30T04:01:00.000,15.0,2.1696182557207067e-06,True
136,6256.0,202209301403.0,717819180.0,6.699843197566224e-06,6.077911621105159e-06,6.1885070863354485e-06,5.614998826786177e-06,True,True,True,True,True,True,C7.8,7.809027e-06,2022-09-30T14:16:00.000,13.0,1.8866712707676925e-06,True
137,6259.0,202209301611.0,717826560.0,2.5249695681850426e-05,2.0974790459149517e-05,2.1189434846746735e-05,1.8449209164828062e-05,True,True,True,True,True,True,M2.9,2.9706564e-05,2022-09-30T16:22:00.000,11.0,1.9961701127613196e-06,True
138,6260.0,202209301730.0,717831120.0,9.48337674344657e-06,8.84167729964247e-06,8.995690222945996e-06,8.317482752318028e-06,True,True,True,True,True,True,M1.3,1.3915893e-05,2022-09-30T17:34:00.000,4.0,3.1888778266875306e-06,True
140,6273.0,202210011958.0,717926760.0,3.298581941635348e-05,2.2342217562254518e-05,2.273564678034745e-05,1.644681287871208e-05,True,True,True,True,True,True,M5.8,5.865486e-05,2022-10-01T20:10:00.000,12.0,1.6748185771575663e-06,True
141,6274.0,202210030219.0,718036140.0,2.3410482754115947e-05,2.1309444491635077e-05,2.158753886760678e-05,1.9890538169420324e-05,True,True,True,True,True,True,M2.6,2.6258713e-05,2022-10-03T02:33:00.000,14.0,2.6427624106872827e-06,True
142,6276.0,202210030712.0,718053660.0,5.379407411965076e-06,4.611687927535968e-06,4.641874056687811e-06,4.078422080056043e-06,False,True,False,False,False,True,C7.5,7.572493e-06,2022-10-03T07:23:00.000,11.0,1.8139459143640124e-06,False
143,6280.0,202210031103.0,718067220.0,1.2659018466365524e-05,1.0736294825619552e-05,1.0998649486282375e-05,9.402504474564921e-06,True,True,True,True,True,True,M1.5,1.5213547e-05,2022-10-03T11:11:00.000,8.0,5.765184596384643e-06,True
144,6292.0,202210032113.0,718103940.0,1.4337671018438414e-05,1.244702343683457e-05,1.2601683920365758e-05,1.1303582141408697e-05,True,True,True,True,True,True,M1.7,1.7838347e-05,2022-10-03T21:22:00.000,9.0,5.922544460190693e-06,True
146,6344.0,202210101605.0,718690380.0,2.3648253772989847e-05,2.1638217731378973e-05,2.4194871002691798e-05,2.303814108017832e-05,True,True,True,True,True,True,M2.4,2.411541e-05,2022-10-10T16:28:00.000,23.0,2.9203849862824427e-06,True
147,6354.0,202210110836.0,718749660.0,3.3156741210405016e-06,2.4675694021425443e-06,2.320221483387286e-06,2.0984521142963786e-06,False,False,False,False,False,True,M3.9,3.9843617e-05,2022-10-11T08:42:00.000,6.0,8.393827783947927e-07,False
148,6431.0,202210220527.0,719688960.0,6.437690899474546e-06,6.24050471742521e-06,6.347117050609086e-06,6.020409728080267e-06,True,True,True,True,True,True,C6.4,6.4635137e-06,2022-10-22T05:42:00.000,15.0,7.901432468315761e-07,True
150,6729.0,202212140730.0,724275480.0,1.4417891179618891e-05,1.1856661330966745e-05,1.1900590834557079e-05,1.0266910067002755e-05,True,True,True,True,True,True,M2.4,2.4583886e-05,2022-12-14T07:40:00.000,10.0,6.127862434368581e-06,True
152,6734.0,202212141224.0,724292880.0,2.42637670453405e-05,1.912605694087688e-05,1.9508099285303615e-05,1.617170164536219e-05,True,True,True,True,True,True,M4.1,4.1154886e-05,2022-12-14T12:31:00.000,7.0,5.65238678973401e-06,True
153,6735.0,202212141431.0,724300680.0,3.90476307075005e-05,3.039469629584346e-05,3.094115891144611e-05,2.5706476662890054e-05,True,True,True,True,True,True,M6.3,6.356953e-05,2022-12-14T14:42:00.000,11.0,1.8629751821208629e-06,True
154,6736.0,202212141454.0,724301820.0,2.3251213860930875e-05,1.9423623598413542e-05,2.014897472690791e-05,1.6546633560210466e-05,True,True,True,True,True,True,M3.2,3.239337e-05,2022-12-14T14:59:00.000,5.0,2.208489786426071e-05,True
156,6743.0,202212142052.0,724323300.0,1.3205737559474073e-05,1.0681714229576755e-05,1.083031929738354e-05,9.179283551929984e-06,True,True,True,True,True,True,M2.2,2.2621798e-05,2022-12-14T20:58:00.000,6.0,1.2000755305052735e-05,True
158,6745.0,202212142145.0,724326540.0,3.422048393986188e-05,2.2738946427125484e-05,4.23937599407509e-05,3.0940525903133675e-05,True,True,True,True,True,True,M1.9,1.9637979e-05,2022-12-14T21:53:00.000,8.0,1.1126799108751584e-05,True
159,6746.0,202212142157.0,724327200.0,4.306593837100081e-05,3.978747554356232e-05,4.030292620882392e-05,3.701260357047431e-05,True,True,True,True,True,True,M4.5,4.541192e-05,2022-12-14T22:06:00.000,9.0,1.5945963241392747e-05,True
160,6754.0,202212150655.0,724359540.0,2.3961403712746687e-05,2.120579119946342e-05,2.177703208872117e-05,1.9211796825402416e-05,True,True,True,True,True,True,M2.3,2.3952147e-05,2022-12-15T07:07:00.000,12.0,2.373497636654065e-06,True
162,6770.0,202212152220.0,724415100.0,5.465575304697268e-05,4.402683043736033e-05,5.7463053963147104e-05,5.0342310714768246e-05,True,True,True,True,True,True,M5.7,5.744778e-05,2022-12-15T22:40:00.000,20.0,6.5533158704056405e-06,True
163,6771.0,202212160130.0,724427940.0,3.1020634196465835e-05,2.8536698664538562e-05,2.8793208912247792e-05,2.7000523914466612e-05,True,True,True,True,True,True,M3.5,3.5523448e-05,2022-12-16T02:01:00.000,31.0,3.5183122690796154e-06,True
164,6782.0,202212161002.0,724457760.0,3.788788308156654e-05,3.244690378778614e-05,3.3597261790419e-05,2.846650568244513e-05,True,True,True,True,True,True,M4.0,4.0206298e-05,2022-12-16T10:19:00.000,17.0,6.021406989020761e-06,True
165,6786.0,202212161424.0,724473180.0,2.44305902015185e-05,2.3587575924466364e-05,2.3813265215721913e-05,2.2645617718808353e-05,True,True,True,True,True,True,M2.4,2.4572535e-05,2022-12-16T14:40:00.000,16.0,2.1037799342593644e-06,True
167,6836.0,202212201359.0,724817040.0,8.691187758813612e-06,6.9067809818079695e-06,7.260812708409503e-06,5.576084276981419e-06,True,True,True,True,True,True,M1.1,1.1527418e-05,2022-12-20T14:06:00.000,7.0,5.66286234970903e-06,True
168,6905.0,202212291812.0,725609820.0,1.9983619495178573e-05,1.854039692261722e-05,2.3741287805023603e-05,2.0217101337038912e-05,True,True,True,True,True,True,M2.1,2.1786427e-05,2022-12-29T18:20:00.000,8.0,1.5261987300618785e-06,True
169,6966.0,202301060043.0,726238500.0,7.077116606524214e-05,6.093912816140801e-05,6.268340803217143e-05,5.361902367440052e-05,True,True,True,True,True,True,X1.2,0.00012163665,2023-01-06T00:57:00.000,14.0,1.0586987855276675e-06,True
170,7019.0,202301091837.0,726561900.0,0.00014340467168949544,0.00010753481910796836,0.00011396549234632403,8.158900891430676e-05,True,True,True,True,True,True,X1.9,0.00019765817,2023-01-09T18:50:00.000,13.0,3.0843714284856105e-06,True
171,7024.0,202301100009.0,726581580.0,2.7503183446242474e-05,2.1134750568307936e-05,2.1952302631689236e-05,1.705836803012062e-05,True,True,True,True,True,True,M5.1,5.152473e-05,2023-01-10T00:16:00.000,7.0,4.362045729067177e-06,True
172,7034.0,202301101210.0,726624960.0,3.880128133459948e-06,3.5852888231602265e-06,3.6258300042391056e-06,3.3763028568500886e-06,False,False,False,False,False,True,C8.5,8.558164e-06,2023-01-10T12:17:00.000,7.0,3.2387449664383894e-06,False
173,7040.0,202301101717.0,726643500.0,7.691201062698383e-06,5.901989879930625e-06,6.043680059519829e-06,4.882374469161732e-06,True,True,True,True,False,True,M1.3,1.3508288e-05,2023-01-10T17:28:00.000,11.0,3.3461703878856497e-06,True
174,7045.0,202301102239.0,726662760.0,1.370437257719459e-05,7.179770818765974e-06,6.773611403332325e-06,4.349401933723129e-06,True,True,True,True,False,True,X1.0,0.0001063301,2023-01-10T22:47:00.000,8.0,2.1674650270142592e-06,True
175,7048.0,202301110149.0,726673980.0,2.1240912246867083e-05,1.5110737876966596e-05,1.4675968486699276e-05,1.2403918844938744e-05,True,True,True,True,True,True,M5.6,5.6708155e-05,2023-01-11T01:56:00.000,7.0,4.7116704990912694e-06,True
176,7052.0,202301110825.0,726697920.0,3.602431661420269e-06,3.5143593777320348e-06,3.885202204401139e-06,3.647669700512779e-06,False,False,False,False,False,True,M3.1,3.141117e-05,2023-01-11T08:33:00.000,8.0,2.17015599446313e-06,False
177,7076.0,202301131005.0,726876780.0,4.882531811745139e-06,4.144347258261405e-06,4.081894530827412e-06,3.87275758839678e-06,False,False,False,False,False,True,M3.9,3.9868297e-05,2023-01-13T10:15:00.000,10.0,3.847847892757272e-06,False
178,7088.0,202301142006.0,726999600.0,1.8523394828662276e-05,1.716642509563826e-05,1.7229180230060592e-05,1.655585947446525e-05,True,True,True,True,True,True,M3.5,3.5951758e-05,2023-01-14T20:21:00.000,15.0,4.708870164904511e-06,True
179,7145.0,202301250937.0,727911960.0,4.1392853745492175e-05,4.0431175875710323e-05,4.297875057091005e-05,4.139434895478189e-05,True,True,True,True,True,True,M4.6,4.6541183e-05,2023-01-25T10:11:00.000,34.0,6.0654797380266245e-06,True
180,7149.0,202301252223.0,727957980.0,1.337034427706385e-05,1.0526797268539667e-05,1.0774442671390716e-05,8.806108780845534e-06,True,True,True,True,True,True,M2.0,2.025358e-05,2023-01-25T22:35:00.000,12.0,3.2384700716647785e-06,True
182,7210.0,202302072246.0,729082440.0,6.392058276105672e-05,3.153610305162147e-05,6.392058276105672e-05,3.738766463357024e-05,True,True,True,True,True,True,M3.8,3.896816e-05,2023-02-07T22:58:00.000,12.0,4.25408870796673e-06,True
183,7212.0,202302080245.0,729096780.0,6.596094863198232e-06,5.817780674988171e-06,5.934857654210646e-06,5.258676083030878e-06,True,True,True,True,True,True,M2.0,2.0664977e-05,2023-02-08T02:53:00.000,8.0,3.513940328048193e-06,True
184,7223.0,202302100245.0,729269640.0,3.728287265403196e-05,3.648223719210364e-05,3.724824637174606e-05,3.5114881029585376e-05,True,True,True,True,True,True,M3.7,3.7280977e-05,2023-02-10T03:03:00.000,18.0,2.301555468875449e-06,True
185,7243.0,202302111540.0,729402360.0,3.715699494932778e-05,2.414937443973031e-05,2.330117604287807e-05,1.8102846297551878e-05,True,True,True,True,True,True,X1.1,0.00011646811,2023-02-11T15:48:00.000,8.0,3.9578812902618665e-06,True
186,7251.0,202302120835.0,729463560.0,1.2922461792186368e-05,1.183755011879839e-05,1.1790002645284403e-05,1.1468096090538893e-05,True,True,True,True,True,True,M3.1,3.1839012e-05,2023-02-12T08:48:00.000,13.0,3.2941904919425724e-06,True
187,7283.0,202302141159.0,729648480.0,2.2535388779942878e-05,2.1866617316845804e-05,2.1911828298470937e-05,2.140670949302148e-05,True,True,True,True,True,True,M2.6,2.6944906e-05,2023-02-14T12:12:00.000,13.0,1.6892577150429133e-06,True
189,7286.0,202302160019.0,729779460.0,7.587609616166446e-06,6.340818799799308e-06,6.489121460617753e-06,5.492673608387122e-06,True,True,True,True,True,True,M1.1,1.102095e-05,2023-02-16T00:32:00.000,13.0,1.4610407106374623e-06,True
190,7303.0,202302171938.0,729935700.0,0.0001707091578282416,0.0001309742365265265,0.0001936026383191347,0.0001615688670426607,True,True,True,True,True,True,X2.2,0.00022803889,2023-02-17T20:16:00.000,38.0,2.4135511011991184e-06,True
191,7312.0,202302220451.0,730313940.0,1.4076514162297826e-05,1.3335468793229666e-05,1.4076514162297826e-05,1.380038884235546e-05,True,True,True,True,True,True,M1.4,1.4061393e-05,2023-02-22T05:12:00.000,21.0,1.9328163034515455e-06,True
192,7317.0,202302221336.0,730345560.0,2.0596335161826573e-05,1.5445823009940796e-05,1.600227551534772e-05,1.2145993423473556e-05,True,True,True,True,True,True,M2.6,2.6797543e-05,2023-02-22T13:50:00.000,14.0,1.7706622656987747e-06,True
193,7333.0,202302231752.0,730448160.0,5.75852982365177e-06,4.646843080990948e-06,4.782141331816092e-06,3.939429461752297e-06,False,True,False,False,False,True,C8.9,8.907039e-06,2023-02-23T18:19:00.000,27.0,1.7762687321010162e-06,True
194,7362.0,202302281735.0,730878120.0,8.622357563581318e-05,6.705677515128627e-05,7.495035242754966e-05,4.965424523106776e-05,True,True,True,True,True,True,M8.6,8.617607e-05,2023-02-28T17:50:00.000,15.0,1.9335566321387887e-06,True
195,7381.0,202303022059.0,731063400.0,3.645557080744766e-05,2.9057404390187003e-05,3.064837073907256e-05,2.347103327338118e-05,True,True,True,True,True,True,M3.8,3.8553135e-05,2023-03-02T21:16:00.000,17.0,1.87394141448749e-06,True
196,7383.0,202303031008.0,731111340.0,2.9348024327191524e-05,2.683381171664223e-05,2.721464443311561e-05,2.466325713612605e-05,True,True,True,True,True,True,,3.2988202e-05,2023-03-03T10:32:00.000,24.0,3.346443918417208e-06,True
197,7387.0,202303031739.0,731137740.0,0.00012087682262063026,0.0001051708240993321,0.00010521028161747381,9.709745791042224e-05,True,True,True,True,True,True,,0.00020714976,2023-03-03T17:52:00.000,13.0,1.8069310954160756e-06,True
198,7400.0,202303041519.0,731216040.0,4.366229768493213e-05,3.946149445255287e-05,4.719632488559e-05,4.283846283215098e-05,True,True,True,True,True,True,M5.2,5.2677944e-05,2023-03-04T15:57:00.000,38.0,6.756806214980315e-06,True
199,7415.0,202303052129.0,731323980.0,1.894320303108543e-05,1.2487060303101316e-05,1.2487756976042874e-05,9.229248462361284e-06,True,True,True,True,True,True,M5.0,5.046095e-05,2023-03-05T21:36:00.000,7.0,2.2017432002030546e-06,True
200,7417.0,202303060208.0,731341140.0,5.810098082292825e-05,4.989931403542869e-05,5.45750190212857e-05,4.100312071386725e-05,True,True,True,True,True,True,M5.8,5.8042177e-05,2023-03-06T02:28:00.000,20.0,1.5947982774378033e-06,True
201,7418.0,202303060857.0,731365560.0,1.2415001037879847e-05,1.173078180727316e-05,1.1675710993586108e-05,1.1320192243147176e-05,True,True,True,True,True,True,M1.3,1.3161623e-05,2023-03-06T09:12:00.000,15.0,2.694436489036889e-06,True
202,7536.0,202303290218.0,733329000.0,6.649067654507235e-05,5.166861228644848e-05,5.3020328778075054e-05,4.226018791086972e-05,True,True,True,True,True,True,X1.2,0.00012713997,2023-03-29T02:33:00.000,15.0,2.0662434963014675e-06,True
203,7786.0,202304301956.0,736157880.0,2.4472679797327146e-05,2.4010865672607906e-05,2.4472679797327146e-05,2.3335545847658068e-05,True,True,True,True,True,True,M2.4,2.4421777e-05,2023-04-30T20:28:00.000,32.0,1.3345559182198485e-06,True
204,7798.0,202305011302.0,736218480.0,4.169852218183223e-06,3.3820451790234074e-06,3.3559090297785588e-06,3.0257642720243894e-06,False,False,False,False,False,True,M7.2,7.214944e-05,2023-05-01T13:09:00.000,7.0,1.415878728039388e-06,False
205,7824.0,202305030915.0,736377900.0,1.948802855622489e-05,1.549781700305175e-05,1.561032513563987e-05,1.3326130101631861e-05,True,True,True,True,True,True,,4.3429653e-05,2023-05-03T09:27:00.000,12.0,5.055836936662672e-06,True
206,7825.0,202305031003.0,736380660.0,1.5176034139585681e-05,1.1964967598032672e-05,1.203621104650665e-05,1.0237660717393737e-05,True,True,True,True,True,True,,3.157141e-05,2023-05-03T10:14:00.000,11.0,4.166180133324815e-06,True
207,7826.0,202305031036.0,736382400.0,3.776265657506883e-05,2.5049999749171548e-05,2.6439405701239593e-05,1.7472806575824507e-05,True,True,True,True,True,True,,7.3510855e-05,2023-05-03T10:45:00.000,9.0,8.7321695900755e-06,True
208,7828.0,202305031224.0,736389240.0,6.395431682904018e-06,4.6864724936313e-06,4.7054140850377735e-06,3.813553803411196e-06,False,True,False,False,False,True,,1.8053775e-05,2023-05-03T12:35:00.000,11.0,2.3105862965167034e-06,True
209,7829.0,202305031343.0,736393740.0,5.679930836777203e-06,4.273181275493698e-06,4.335676294431323e-06,3.5248801850684686e-06,False,True,False,False,False,True,,2.2348704e-05,2023-05-03T13:50:00.000,7.0,1.9257079202361638e-06,True
210,7840.0,202305040805.0,736460760.0,3.586181264836341e-05,3.1384846806759015e-05,3.8263275200733915e-05,3.47754976246506e-05,True,True,True,True,True,True,M3.9,3.960402e-05,2023-05-04T08:44:00.000,39.0,1.5102469888006453e-06,True
211,7882.0,202305090342.0,736876260.0,4.8031321057351306e-05,4.013042416772805e-05,4.101617378182709e-05,3.467487476882525e-05,True,True,True,True,True,True,M6.5,6.574174e-05,2023-05-09T03:54:00.000,12.0,2.6750831239041872e-06,True
212,7886.0,202305091000.0,736899060.0,1.379724926664494e-05,1.3378868061408866e-05,1.3669359759660438e-05,1.2643311492865905e-05,True,True,True,True,True,True,M1.3,1.375337e-05,2023-05-09T10:20:00.000,20.0,1.7734088260112912e-06,True
213,7893.0,202305091820.0,736929420.0,3.6487206671154127e-05,3.354273576405831e-05,3.9141734305303544e-05,3.5790017136605456e-05,True,True,True,True,True,True,M4.2,4.2909116e-05,2023-05-09T18:58:00.000,38.0,2.296494130860083e-06,True
214,7894.0,202305092032.0,736937100.0,4.9888247303897515e-05,4.5227978262118995e-05,4.680803613155149e-05,4.081547012901865e-05,True,True,True,True,True,True,M5.0,5.0188308e-05,2023-05-09T20:52:00.000,20.0,7.086528967192862e-06,True
215,7899.0,202305101411.0,737000220.0,1.7186264813062735e-05,1.5158940186665859e-05,1.5429248378495686e-05,1.3686924830835778e-05,True,True,True,True,True,True,M2.2,2.2674185e-05,2023-05-10T14:21:00.000,10.0,1.9513204279064666e-06,True
216,7953.0,202305161631.0,737527080.0,7.494671444874257e-05,5.6460456107743084e-05,5.800689177704044e-05,4.447299215826206e-05,True,True,True,True,True,True,M9.6,9.619491e-05,2023-05-16T16:43:00.000,12.0,9.978554089684621e-07,True
217,7962.0,202305172138.0,737631900.0,7.114545496733626e-06,6.437442152673611e-06,6.4621185629221145e-06,6.051574473531218e-06,True,True,True,True,True,True,C9.5,9.592983e-06,2023-05-17T21:48:00.000,10.0,1.9232127215218497e-06,True
218,7967.0,202305180648.0,737664780.0,8.130700734909624e-06,6.877683972561499e-06,6.896586455695797e-06,6.216471319930861e-06,True,True,True,True,True,True,M1.2,1.2864894e-05,2023-05-18T06:55:00.000,7.0,3.5404520986048738e-06,True
220,7972.0,202305181132.0,737682000.0,2.1712843590648845e-05,1.982915091502946e-05,2.0047129510203376e-05,1.8433547666063532e-05,True,True,True,True,True,True,M2.2,2.2462342e-05,2023-05-18T11:47:00.000,15.0,3.434528025536565e-06,True
221,7977.0,202305181732.0,737704020.0,9.40152403927641e-06,7.974979780556168e-06,8.18410626379773e-06,7.081402600306319e-06,True,True,True,True,True,True,M1.1,1.11368645e-05,2023-05-18T17:51:00.000,19.0,2.439749323457363e-06,True
222,7978.0,202305182012.0,737713320.0,3.6250450648367405e-05,3.3111904485849664e-05,3.6250450648367405e-05,3.3053936931537464e-05,True,True,True,True,True,True,M3.8,3.8580103e-05,2023-05-18T20:23:00.000,11.0,1.9564529338822467e-06,True
223,7979.0,202305182051.0,737715300.0,4.506245386437513e-05,4.431697016116232e-05,4.506245386437513e-05,4.3357416871003807e-05,True,True,True,True,True,True,M4.5,4.5044293e-05,2023-05-18T21:05:00.000,14.0,2.3203550881589763e-05,True
224,7981.0,202305190041.0,737728980.0,3.430342985666357e-05,2.511723869247362e-05,2.527185461076442e-05,2.0118348402320407e-05,True,True,True,True,True,True,M5.3,5.3876247e-05,2023-05-19T00:48:00.000,7.0,3.417004791117506e-06,True
226,7983.0,202305190305.0,737737620.0,1.403765236318577e-05,1.2262448763067368e-05,1.2306393728067633e-05,1.118806903832592e-05,True,True,True,True,True,True,M1.6,1.6180951e-05,2023-05-19T03:12:00.000,7.0,4.724151494883699e-06,True
228,7985.0,202305190449.0,737744220.0,1.8328913938603364e-05,1.5369556422228925e-05,1.5721943782409653e-05,1.3410088286036626e-05,True,True,True,True,True,True,M2.5,2.5415915e-05,2023-05-19T05:00:00.000,11.0,2.5274866857216693e-06,True
229,7999.0,202305191945.0,737798640.0,1.8954942788695917e-05,1.7639895304455422e-05,1.9059407350141555e-05,1.8263626770931296e-05,True,True,True,True,True,True,M2.3,2.3233073e-05,2023-05-19T20:06:00.000,21.0,3.252462647651555e-06,True
230,8000.0,202305192014.0,737798640.0,1.8954942788695917e-05,1.7639895304455422e-05,1.9059407350141555e-05,1.8263626770931296e-05,True,True,True,True,True,True,M2.7,2.7547767e-05,2023-05-19T20:26:00.000,12.0,1.686366886133328e-05,True
232,8010.0,202305200716.0,737839320.0,6.497895810753107e-05,5.047392551205121e-05,6.497895810753107e-05,4.1822175262495875e-05,True,True,True,True,True,True,M6.4,6.4969834e-05,2023-05-20T07:32:00.000,16.0,5.454151050798828e-06,True
233,8012.0,202305201048.0,737851920.0,1.4817835108260624e-05,1.4157400983094703e-05,1.463104854337871e-05,1.308028367930092e-05,True,True,True,True,True,True,M1.6,1.6341868e-05,2023-05-20T10:54:00.000,6.0,3.5097116324322997e-06,True
234,8013.0,202305201225.0,737857860.0,4.134948903811164e-05,3.0309121939353645e-05,3.1059211323736235e-05,2.4311273591592908e-05,True,True,True,True,True,True,M8.9,8.964781e-05,2023-05-20T12:35:00.000,10.0,2.924611180787906e-06,True
235,8015.0,202305201454.0,737866680.0,1.9457425878499635e-05,1.6406012946390547e-05,1.6482124920003116e-05,1.469044218538329e-05,True,True,True,True,True,True,M5.6,5.6766745e-05,2023-05-20T15:00:00.000,6.0,4.528964836936211e-06,True
236,8029.0,202305210218.0,737907660.0,9.87314160738606e-06,8.132116818160284e-06,8.41818837216124e-06,6.99457450537011e-06,True,True,True,True,True,True,M1.4,1.414231e-05,2023-05-21T02:23:00.000,5.0,1.8651005575520685e-06,True
238,8057.0,202305231207.0,738115740.0,5.897422397538321e-06,4.740198619401781e-06,4.705629635282094e-06,4.162727691436885e-06,False,True,False,False,False,True,M3.0,3.093681e-05,2023-05-23T12:13:00.000,6.0,2.8453271170292282e-06,True
239,8074.0,202305241704.0,738220500.0,1.907481055241078e-05,1.8287582861375995e-05,1.907481055241078e-05,1.745034933264833e-05,True,True,True,True,True,True,M1.8,1.8525629e-05,2023-05-24T17:21:00.000,17.0,1.7006934740493307e-06,True
241,8108.0,202305262248.0,738413460.0,1.382618756906595e-05,1.3632262380269822e-05,1.382618756906595e-05,1.3553005373978522e-05,True,True,True,True,True,True,M1.3,1.3762226e-05,2023-05-26T23:03:00.000,15.0,4.805894604942296e-06,True
242,8137.0,202305301015.0,738714000.0,6.81416076986352e-06,5.285073257255135e-06,5.5154132496681996e-06,4.271158559276955e-06,True,True,True,True,False,True,M1.3,1.3681116e-05,2023-05-30T10:22:00.000,7.0,1.3192722008170676e-06,True
243,8145.0,202305310424.0,738779520.0,1.0729463610914536e-05,8.829526450426783e-06,1.0671553354768548e-05,8.929678187996615e-06,True,True,True,True,True,True,M1.3,1.31739325e-05,2023-05-31T04:38:00.000,14.0,3.0948456242185785e-06,True
244,8160.0,202305311953.0,738835500.0,9.066140592040028e-06,8.60028467286611e-06,8.773895388003439e-06,8.158895980159286e-06,True,True,True,True,True,True,C9.6,9.63824e-06,2023-05-31T20:10:00.000,17.0,1.7224614339284017e-06,True
245,8163.0,202305312214.0,738844980.0,4.2890696931863204e-05,4.2643343476811424e-05,4.2819545342354104e-05,4.216269371681847e-05,True,True,True,True,True,True,M4.2,4.2883014e-05,2023-05-31T22:52:00.000,38.0,1.0163995284528937e-05,True
246,8174.0,202306020232.0,738945600.0,3.6265485050535062e-06,2.8330389341135742e-06,2.8740766992996214e-06,2.3981219783308916e-06,False,False,False,False,False,True,M1.5,1.5376632e-05,2023-06-02T02:41:00.000,9.0,1.8093062408297556e-06,False
247,8211.0,202306071118.0,739409820.0,4.722159792436287e-05,4.510319195105694e-05,4.67108802695293e-05,4.167398947174661e-05,True,True,True,True,True,True,M4.7,4.721715e-05,2023-06-07T11:46:00.000,28.0,1.8554034113549278e-06,True
248,8298.0,202306190337.0,740418420.0,1.1551976058399305e-05,6.6719935603032354e-06,7.0018991209508386e-06,4.0807885852700565e-06,True,True,True,True,False,True,M1.4,1.4781652e-05,2023-06-19T03:50:00.000,13.0,2.1070241018605884e-06,True
251,8322.0,202306201544.0,740548020.0,7.509413535444764e-06,6.218016551429173e-06,6.220340765139554e-06,5.628778581012739e-06,True,True,True,True,True,True,M1.0,1.0267754e-05,2023-06-20T15:48:00.000,4.0,6.455843504227232e-06,True
252,8387.0,202306261608.0,741068340.0,1.231016813107999e-05,1.14284966912237e-05,1.197742676595226e-05,9.91798697214108e-06,True,True,True,True,True,True,M1.6,1.6185244e-05,2023-06-26T16:22:00.000,14.0,1.0866743878068519e-06,True
253,8428.0,202306291400.0,741319980.0,2.151397529814858e-05,1.6216796211665496e-05,1.639028596400749e-05,1.3452670827973634e-05,True,True,True,True,True,True,M3.8,3.8475413e-05,2023-06-29T14:15:00.000,15.0,1.4409681625693338e-06,True
254,8460.0,202307022254.0,741610920.0,0.00010650405602063984,0.00010197389201493934,0.00010650405602063984,0.00010470781853655353,True,True,True,True,True,True,X1.0,0.000106504056,2023-07-02T23:14:00.000,20.0,3.424190708756214e-06,True
255,8483.0,202307041220.0,741745680.0,1.4768583241675515e-05,1.3926092833571602e-05,1.4212619134923443e-05,1.3080873031867668e-05,True,True,True,True,True,True,M1.4,1.4824998e-05,2023-07-04T12:35:00.000,15.0,1.594911168467661e-06,True
257,8549.0,202307110210.0,742313580.0,3.6553926747728838e-06,3.37724236487702e-06,3.4433171549608232e-06,3.1754850624565734e-06,False,False,False,False,False,True,C8.1,8.100688e-06,2023-07-11T02:14:00.000,4.0,2.4237933757831343e-06,False
