,Flare_Number,Flare_ID,Trigger_Time,Cancelled?,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_and_HiC_C5,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux,Flare_C5_10min
0,1,201702090130,539876340.0,True,1.732371515572595e-06,1.0649356454450754e-06,1.732371515572595e-06,1.4098527572059538e-06,False,False,False,False,False,False,B4.3,4.3950894e-07,2017-02-09T01:40:00.000,10.0,1.0725744914452662e-07,False
1,2,201702090145,539876340.0,True,1.732371515572595e-06,1.0649356454450754e-06,1.732371515572595e-06,1.4098527572059538e-06,False,False,False,False,False,False,C1.7,1.7020639e-06,2017-02-09T01:51:00.000,6.0,1.7688651610114903e-07,False
3,6,201702090321,539882640.0,True,9.476182754042384e-07,7.903665846242802e-07,7.961070309647766e-07,7.002174697845476e-07,False,False,False,False,False,False,C2.0,2.05077e-06,2017-02-09T03:26:00.000,5.0,4.693983726156148e-07,False
4,7,201702090526,539890500.0,False,8.770029467086715e-07,7.241578714456409e-07,7.79511879045458e-07,5.905216653445677e-07,False,False,False,False,False,False,B8.8,8.8815443e-07,2017-02-09T05:42:00.000,16.0,9.331724015737564e-08,False
5,8,201702090603,539892540.0,False,2.829094967182755e-07,2.6256810770064476e-07,2.829094967182755e-07,2.6976195499628375e-07,False,False,False,False,False,False,B5.2,5.298181e-07,2017-02-09T06:12:00.000,9.0,1.7459143464293447e-07,False
6,10,201702090651,539895600.0,False,5.775171416644298e-07,5.29473425103788e-07,5.794486810373201e-07,5.280501227389323e-07,False,False,False,False,False,False,C1.8,1.8020371e-06,2017-02-09T07:02:00.000,11.0,2.3858072495386295e-07,False
7,13,201702090929,539904900.0,False,1.5724504009995144e-07,1.3557597355884354e-07,1.3864611503322521e-07,1.2108320390780136e-07,False,False,False,False,False,False,B4.2,4.2583144e-07,2017-02-09T09:37:00.000,8.0,6.312729539104112e-08,False
8,14,201702091027,539908500.0,True,9.346161533585473e-08,8.996969569352586e-08,9.099714759486233e-08,8.767135994958153e-08,False,False,False,False,False,False,B1.8,1.819655e-07,2017-02-09T10:35:00.000,8.0,6.872252100720289e-08,False
9,21,201702151231,540434220.0,False,2.020643279365686e-07,1.1895365759073684e-07,1.1836318947189284e-07,7.857778427933226e-08,False,False,False,False,False,False,B3.0,3.0003866e-07,2017-02-15T12:42:00.000,11.0,3.593305919480372e-08,False
10,22,201702170925,540595800.0,True,1.3034239998432895e-07,1.1245557374195414e-07,1.1432293689495054e-07,1.0345822687440887e-07,False,False,False,False,False,False,B2.0,2.007316e-07,2017-02-17T09:32:00.000,7.0,5.742113273754512e-08,False
