,Flare_Number,Flare_ID,Trigger_Time,Cancelled?,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_and_HiC_C5,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux,Flare_C5_10min
0,56,201702221258,541042080.0,True,3.460314019321231e-06,3.0486232844850747e-06,3.144769607388298e-06,2.6987720502802404e-06,False,False,False,False,False,True,C6.3,6.3901207e-06,2017-02-22T13:27:00.000,29.0,1.3743063220772456e-07,True
1,178,201703272033,543919740.0,True,7.533321308983432e-07,6.651348485320341e-07,6.775743486286956e-07,6.116162580838136e-07,False,False,False,False,False,False,C1.2,1.2573813e-06,2017-03-27T20:46:00.000,13.0,3.931476442176063e-07,False
2,183,201703280016,543933000.0,True,1.0683648952181102e-06,9.948475963028613e-07,1.0025215715359082e-06,9.523124049337639e-07,False,False,False,False,False,False,C1.7,1.7365903e-06,2017-03-28T00:27:00.000,11.0,5.965424634268857e-07,False
3,190,201703280709,543957720.0,True,7.548323424089176e-07,5.990631848362682e-07,6.428783763112733e-07,4.81652364214824e-07,False,False,False,False,False,False,C1.6,1.6617503e-06,2017-03-28T07:19:00.000,10.0,2.048262075504681e-07,False
4,234,201703311716,544254000.0,True,1.568328798384755e-06,1.40887993893557e-06,1.4221419633031473e-06,1.3061668369118706e-06,False,False,False,False,False,False,C2.7,2.72192e-06,2017-03-31T17:37:00.000,21.0,1.9392500405501778e-07,False
5,247,201704011528,544333980.0,True,1.3572602028943948e-06,1.2890581047031446e-06,1.3017133824178018e-06,1.2444412504919455e-06,False,False,False,False,False,False,C1.2,1.2506694e-06,2017-04-01T15:47:00.000,19.0,6.1388630001602e-07,False
6,251,201704012131,544354200.0,False,1.572443579789251e-05,5.825154858030146e-06,4.2000454413937405e-05,1.6752906958572567e-05,True,True,True,True,True,True,M6.8,6.87118e-05,2017-04-01T21:48:00.000,17.0,9.480689868723857e-07,True
7,257,201704020233,544373340.0,True,2.5123940758930985e-06,2.4620410385978175e-06,2.5002957499964396e-06,2.394781631664955e-06,False,False,False,False,False,True,M1.2,1.2240209e-05,2017-04-02T02:46:00.000,13.0,6.917163091202383e-07,False
8,258,201704020251,544373340.0,True,2.5123940758930985e-06,2.4620410385978175e-06,2.5002957499964396e-06,2.394781631664955e-06,False,False,False,False,False,False,C2.4,2.4316198e-06,2017-04-02T02:58:00.000,7.0,1.790348164831812e-06,False
9,261,201704020742,544396980.0,True,3.3947305837500608e-06,3.3261273983953288e-06,3.3646729207248427e-06,3.2388641102443216e-06,False,False,False,False,False,True,M8.3,8.383287e-05,2017-04-02T08:02:00.000,20.0,1.4673271380161168e-06,True
10,263,201704021050,544403100.0,True,1.8638141909832484e-06,1.726431150927965e-06,1.7539289274282055e-06,1.62500271017052e-06,False,False,False,False,False,False,C2.7,2.761983e-06,2017-04-02T11:03:00.000,13.0,1.5654910612283857e-06,False
11,264,201704021250,544409580.0,False,3.687951175379567e-05,3.1292303901864216e-05,3.2551837648497894e-05,2.6856940166908316e-05,True,True,True,True,True,True,M3.6,3.6941372e-05,2017-04-02T13:00:00.000,10.0,9.497819064563373e-07,True
12,265,201704021455,544416300.0,False,4.76265677207266e-06,4.3403811105235945e-06,5.373286057874793e-06,4.686591182689881e-06,False,False,False,True,False,True,C6.5,6.5182544e-06,2017-04-02T15:08:00.000,13.0,4.160148364462657e-06,True
13,268,201704021845,544431300.0,True,2.670091635081917e-05,2.5686173103167675e-05,2.580671207397245e-05,2.4959301299531944e-05,True,True,True,True,True,True,M3.2,3.239735e-05,2017-04-02T18:52:00.000,7.0,2.7225098165217787e-05,True
14,274,201704030453,544467960.0,True,5.7909996939997654e-06,5.708662683900911e-06,5.665312073688256e-06,5.663449428539025e-06,True,True,True,True,True,True,,7.515175e-06,2017-04-03T05:03:00.000,10.0,2.8690283215837553e-06,True
15,275,201704030516,544467960.0,True,6.385237156791845e-06,5.82931215831195e-06,8.222987162298523e-06,6.5271246967313346e-06,True,True,True,True,True,False,,3.3803126e-06,2017-04-03T06:35:00.000,79.0,5.601833890978014e-06,True
16,276,201704030635,544472880.0,False,5.489792783919256e-06,4.730160071630962e-06,5.683662038791226e-06,5.2817990763287526e-06,True,True,False,True,True,True,,7.791969e-06,2017-04-03T06:52:00.000,17.0,3.871974058711203e-06,True
18,279,201704031001,544486440.0,False,3.5496984764904482e-06,3.3339852052449714e-06,3.5496984764904482e-06,3.4615331969689578e-06,False,False,False,False,False,False,,2.666453e-06,2017-04-03T10:06:00.000,5.0,1.9055884195040562e-06,False
19,280,201704031011,544486440.0,False,3.5496984764904482e-06,3.335930841785739e-06,3.5496984764904482e-06,3.309557314423728e-06,False,False,False,False,False,False,,2.1878172e-06,2017-04-03T10:11:00.000,0.0,2.161248403353966e-06,False
21,286,201704031317,544497420.0,False,1.0518911949475296e-05,7.834186362742912e-06,7.936112524475902e-06,6.3613811107643414e-06,True,True,True,True,True,True,,1.147957e-05,2017-04-03T13:24:00.000,7.0,3.0725609576620627e-06,True
22,287,201704031417,544500480.0,True,6.684036634396762e-06,5.852083177160239e-06,2.3952399715199135e-05,9.616440365789458e-06,True,True,True,True,True,True,,9.061434e-05,2017-04-03T14:28:00.000,11.0,5.51786024516332e-06,True
24,289,201704032005,544521900.0,False,7.868913598940708e-06,6.718837994412752e-06,7.093891781551065e-06,5.630339728668332e-06,True,True,True,True,True,True,,7.823985e-06,2017-04-03T20:13:00.000,8.0,1.5227964240693836e-06,False
27,304,201704041458,544590480.0,True,8.78223829658964e-07,8.30508099625149e-07,8.221891221182887e-07,8.120159691316076e-07,False,False,False,False,False,False,C1.1,1.1174518e-06,2017-04-04T15:04:00.000,6.0,7.589949859720946e-07,False
