,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
0,0.0,201702090041.0,539872620.0,4.1316309307148913e-07,3.3191727766279655e-07,4.1316309307148913e-07,3.7108145534148207e-07,False,False,False,False,False,B3.8,3.8009338e-07,2017-02-09T00:50:00.000,9.0,1.1591767901109051e-07
1,1.0,201702090130.0,539875560.0,3.9403482787747635e-07,2.0802288247523393e-07,4.7284700599448115e-07,2.9716707672378107e-07,False,False,False,False,False,B4.3,4.3950894e-07,2017-02-09T01:40:00.000,10.0,1.0725744914452662e-07
3,6.0,201702090321.0,539882880.0,7.109057378329453e-07,6.171748054839554e-07,6.523874844788224e-07,5.301234295984614e-07,False,False,False,False,False,C2.0,2.05077e-06,2017-02-09T03:26:00.000,5.0,4.693983726156148e-07
4,7.0,201702090526.0,539890140.0,9.057353054231498e-07,8.553036536795844e-07,9.057353054231498e-07,8.853332360558852e-07,False,False,False,False,False,B8.8,8.8815443e-07,2017-02-09T05:42:00.000,16.0,9.331724015737564e-08
5,8.0,201702090603.0,539892300.0,5.183925964047376e-07,3.4107037549802044e-07,3.3027191648216103e-07,2.7134137781104073e-07,False,False,False,False,False,B5.2,5.298181e-07,2017-02-09T06:12:00.000,9.0,1.7459143464293447e-07
7,10.0,201702090651.0,539895180.0,1.8207016410087817e-06,1.1627943194980617e-06,1.440897449356271e-06,8.36064543818793e-07,False,False,False,False,False,C1.8,1.8020371e-06,2017-02-09T07:02:00.000,11.0,2.3858072495386295e-07
8,11.0,201702090739.0,539899260.0,2.2003061417308345e-07,2.137463752660551e-07,2.2003061417308345e-07,2.1111860348810296e-07,False,False,False,False,False,B3.2,3.2729199e-07,2017-02-09T07:43:00.000,4.0,1.8649160438144463e-07
9,12.0,201702090845.0,539902860.0,9.798231559443593e-08,9.455598615204508e-08,9.353700392011888e-08,9.296271485936813e-08,False,False,False,False,False,B1.7,1.7483553e-07,2017-02-09T08:53:00.000,8.0,1.0172779241202079e-07
10,13.0,201702090929.0,539904300.0,4.5459435682460025e-07,2.5772246203814575e-07,4.5459435682460025e-07,2.886636991661362e-07,False,False,False,False,False,B4.2,4.2583144e-07,2017-02-09T09:37:00.000,8.0,6.312729539104112e-08
11,14.0,201702091027.0,539907780.0,2.1519151971460815e-07,1.4405136994355416e-07,2.1519151971460815e-07,1.4534670356169954e-07,False,False,False,False,False,B1.8,1.819655e-07,2017-02-09T10:35:00.000,8.0,6.872252100720289e-08
12,15.0,201702091052.0,539909640.0,1.8547218871844962e-07,1.5057246116612077e-07,1.879359388112789e-07,1.6879162956229266e-07,False,False,False,False,False,B1.2,1.2517634e-07,2017-02-09T11:00:00.000,8.0,4.877540149550441e-08
13,16.0,201702091103.0,539909640.0,1.8547218871844962e-07,1.5057246116612077e-07,1.879359388112789e-07,1.6879162956229266e-07,False,False,False,False,False,B1.5,1.5826988e-07,2017-02-09T11:08:00.000,5.0,9.63527924113805e-08
14,17.0,201702091152.0,539912820.0,2.1905991332005215e-07,1.6672692026986624e-07,2.4357638039873564e-07,2.0691841484676843e-07,False,False,False,False,False,B2.1,2.180733e-07,2017-02-09T12:04:00.000,12.0,5.344861619960284e-08
15,21.0,201702151231.0,540433560.0,1.4450944263444399e-07,9.098270226104432e-08,2.1258185256556317e-07,1.3376912022522447e-07,False,False,False,False,False,B3.0,3.0003866e-07,2017-02-15T12:42:00.000,11.0,3.593305919480372e-08
17,23.0,201702170952.0,540597180.0,9.354923236060131e-08,9.101023579205503e-08,9.356048025210839e-08,9.100607911705083e-08,False,False,False,False,False,B1.5,1.5604955e-07,2017-02-17T09:56:00.000,4.0,8.840636667173385e-08
18,24.0,201702171506.0,540616800.0,1.6747355857660295e-07,1.6172218408883055e-07,1.6630457366773044e-07,1.5792828378380364e-07,False,False,False,False,False,B1.1,1.1607834e-07,2017-02-17T15:12:00.000,6.0,7.915277677739141e-08
20,26.0,201702190532.0,540754140.0,4.382862073271099e-07,3.8710413718945347e-07,4.382862073271099e-07,4.2139581069022825e-07,False,False,False,False,False,B4.1,4.1584468e-07,2017-02-19T05:41:00.000,9.0,2.450656495511794e-07
22,28.0,201702190910.0,540767520.0,4.975462388756569e-07,4.922625862491259e-07,5.015896249460639e-07,4.968820235262683e-07,False,False,False,False,False,B4.7,4.77281e-07,2017-02-19T09:27:00.000,17.0,4.272601756838412e-07
23,29.0,201702191646.0,540794160.0,3.3352631589878e-07,2.6904487526735466e-07,3.9242669913619466e-07,3.1147803269959695e-07,False,False,False,False,False,B3.4,3.4026195e-07,2017-02-19T16:50:00.000,4.0,2.0124851118907827e-07
24,30.0,201702191720.0,540796320.0,3.492895928047801e-07,2.7984128792013507e-07,3.492895928047801e-07,3.097283922670613e-07,False,False,False,False,False,B2.8,2.8846893e-07,2017-02-19T17:25:00.000,5.0,1.8305622973002755e-07
25,31.0,201702200114.0,540824760.0,2.490513679731521e-07,2.1365916325066792e-07,2.7815460157398775e-07,2.3847340457905375e-07,False,False,False,False,False,B2.4,2.4109085e-07,2017-02-20T01:22:00.000,8.0,1.461486363041331e-07
26,32.0,201702200145.0,540826860.0,2.866397608158877e-07,2.5005772386066383e-07,2.56609325788304e-07,2.2546360867181647e-07,False,False,False,False,False,B2.3,2.3981397e-07,2017-02-20T01:49:00.000,4.0,1.6093667909444775e-07
27,33.0,201702200403.0,540834780.0,1.7057824663879728e-07,1.5569428057915502e-07,1.8793683409512596e-07,1.6797667967693997e-07,False,False,False,False,False,B3.2,3.294221e-07,2017-02-20T04:21:00.000,18.0,1.4285835447935824e-07
28,34.0,201702200934.0,540854880.0,2.214605245853818e-07,2.0817940082906716e-07,2.214605245853818e-07,2.130560119439906e-07,False,False,False,False,False,B1.9,1.9075614e-07,2017-02-20T09:40:00.000,6.0,1.3859677494565403e-07
29,35.0,201702201121.0,540861000.0,2.0726237437429518e-07,1.7367131022183457e-07,2.943855861303746e-07,2.0944287371094106e-07,False,False,False,False,False,B6.3,6.3218783e-07,2017-02-20T11:29:00.000,8.0,1.3382695840391534e-07
30,37.0,201702201341.0,540869820.0,8.247856158050126e-07,5.952439892098482e-07,8.247856158050126e-07,6.452206093854329e-07,False,False,False,False,False,B7.9,7.9099254e-07,2017-02-20T13:48:00.000,7.0,1.713008686010653e-07
31,38.0,201702201412.0,540872040.0,1.1472819778646226e-06,1.048961166816298e-06,1.1472819778646226e-06,1.053902110470517e-06,False,False,False,False,False,C1.1,1.1091099e-06,2017-02-20T14:25:00.000,13.0,1.6234230315603781e-07
32,39.0,201702201651.0,540881580.0,5.569938252847351e-07,5.378147420742607e-07,5.569938252847351e-07,5.170117560737708e-07,False,False,False,False,False,B5.1,5.147059e-07,2017-02-20T17:03:00.000,12.0,1.9435853459981445e-07
34,42.0,201702210050.0,540910140.0,2.804552821089601e-07,2.7349656761543883e-07,2.760236839094432e-07,2.6736520908343664e-07,False,False,False,False,False,,2.4569061e-07,2017-02-21T00:56:00.000,6.0,1.6538962199774687e-07
35,43.0,201702210508.0,540925620.0,3.8871448282407073e-07,3.4074534482897434e-07,4.334794994065305e-07,3.944132629385422e-07,False,False,False,False,False,,4.102217e-07,2017-02-21T05:22:00.000,14.0,1.5237783657084947e-07
37,46.0,201702211115.0,540947100.0,2.0903772224301065e-07,1.9958855546065024e-07,2.1615430512156308e-07,2.0617152074464684e-07,False,False,False,False,False,,3.002745e-07,2017-02-21T11:23:00.000,8.0,1.6115328094201686e-07
38,49.0,201702211348.0,540956700.0,2.793387636756961e-07,2.613699052744778e-07,3.893772486662783e-07,2.9796669309689605e-07,False,False,False,False,False,,3.9669519e-07,2017-02-21T14:01:00.000,13.0,1.538731737582566e-07
39,50.0,201702211455.0,540960960.0,2.5758373567441595e-07,2.3013357974832616e-07,2.2983600445058983e-07,2.1659468529833248e-07,False,False,False,False,False,,2.5620494e-07,2017-02-21T15:01:00.000,6.0,1.53208262076987e-07
40,51.0,201702211909.0,540975480.0,1.765374264550701e-07,1.7325857015748625e-07,2.0000119604901556e-07,1.8065770746034104e-07,False,False,False,False,False,,1.7987811e-07,2017-02-21T19:17:00.000,8.0,1.1908748831501725e-07
41,52.0,201702212040.0,540981120.0,1.9467967149466858e-07,1.7706285859730997e-07,2.2107600727849785e-07,1.9221020863824378e-07,False,False,False,False,False,,1.8533491e-07,2017-02-21T20:49:00.000,9.0,1.2124408499403216e-07
42,53.0,201702212241.0,540988440.0,1.9577683474381047e-07,1.8128672252260003e-07,2.600435209387797e-07,2.027847898489199e-07,False,False,False,False,False,,4.1777022e-07,2017-02-21T22:53:00.000,12.0,1.3076140703560668e-07
43,54.0,201702220133.0,540998760.0,2.1848676112767862e-07,2.0038829973145766e-07,2.59706894212286e-07,2.2043342084998585e-07,False,False,False,False,False,C1.0,1.0009262e-06,2017-02-22T01:51:00.000,18.0,1.55456717720881e-07
45,56.0,201702221258.0,541040280.0,2.2131578134576557e-06,1.2003075653410633e-06,2.6934724246530095e-06,1.9099809378531063e-06,False,False,False,False,True,C6.3,6.3901207e-06,2017-02-22T13:27:00.000,29.0,1.3743063220772456e-07
46,58.0,201702221720.0,541055880.0,1.9726931554941984e-07,1.958123903023079e-07,1.963603608601261e-07,1.930385451487382e-07,False,False,False,False,False,B1.6,1.6483209e-07,2017-02-22T17:27:00.000,7.0,1.229671369173957e-07
48,61.0,201702230040.0,541082160.0,2.821214764026081e-07,2.157185150508667e-07,3.2734271826484473e-07,2.655601463175117e-07,False,False,False,False,False,B4.7,4.7966535e-07,2017-02-23T00:57:00.000,17.0,1.3477598770350596e-07
49,64.0,201702230350.0,541095660.0,1.3551145627843653e-07,1.295826308478354e-07,1.3551145627843653e-07,1.3219245431628224e-07,False,False,False,False,False,B1.6,1.6763023e-07,2017-02-23T03:59:00.000,9.0,1.1398261534623089e-07
50,65.0,201702230834.0,541113660.0,1.9137982576467039e-07,1.7966794985113665e-07,1.8488253772375174e-07,1.707194172695381e-07,False,False,False,False,False,B2.2,2.2599956e-07,2017-02-23T08:41:00.000,7.0,1.1992145232397888e-07
51,66.0,201702231032.0,541121520.0,2.078353418255574e-07,1.9468269840672292e-07,1.9222680691655114e-07,1.8949867808260024e-07,False,False,False,False,False,B6.7,6.7843575e-07,2017-02-23T10:54:00.000,22.0,1.4295662253971386e-07
52,67.0,201702231414.0,541130700.0,1.4190823094395455e-07,1.3316453362222092e-07,1.9100670556326804e-07,1.4823540084307751e-07,False,False,False,False,False,B3.1,3.1389007e-07,2017-02-23T14:28:00.000,14.0,1.11202666630561e-07
53,69.0,201702232032.0,541153260.0,2.139823038760369e-07,1.7262676976770308e-07,2.0544574397263204e-07,1.7233058713372884e-07,False,False,False,False,False,C2.0,2.0385078e-06,2017-02-23T20:53:00.000,21.0,1.4547784132901143e-07
54,70.0,201702240003.0,541165980.0,1.7741891156219936e-07,1.3627509076741262e-07,2.22799727112033e-07,1.6626103160888306e-07,False,False,False,False,False,C1.6,1.6509745e-06,2017-02-24T00:12:00.000,9.0,1.1399695409863853e-07
55,71.0,201702240546.0,541186560.0,1.267835614271462e-07,1.0550800766395696e-07,1.463268972656806e-07,1.2181111230802344e-07,False,False,False,False,False,B1.5,1.5423724e-07,2017-02-24T05:56:00.000,10.0,8.535153739330781e-08
56,73.0,201702241529.0,541221720.0,2.3833068496514898e-07,2.1352290957565856e-07,2.5056974095605256e-07,2.3017013006665366e-07,False,False,False,False,False,B1.9,1.9476234e-07,2017-02-24T15:48:00.000,19.0,1.2395834403378103e-07
57,74.0,201702241549.0,541222920.0,2.571366906067851e-07,2.5553950422363414e-07,2.56403296816643e-07,2.5296020567111555e-07,False,False,False,False,False,B2.0,2.0019505e-07,2017-02-24T16:00:00.000,11.0,1.9140841800435737e-07
58,75.0,201702251318.0,541300080.0,1.4646765578163468e-07,1.4459915576026106e-07,1.6170207572940853e-07,1.479110096624936e-07,False,False,False,False,False,B1.2,1.2003484e-07,2017-02-25T13:25:00.000,7.0,7.963244286202098e-08
59,76.0,201702252155.0,541331400.0,1.9791981742400822e-07,1.7173418598304124e-07,1.9791981742400822e-07,1.8740013274509693e-07,False,False,False,False,False,B1.3,1.3613312e-07,2017-02-25T22:03:00.000,8.0,7.95339332171352e-08
60,77.0,201702252304.0,541335840.0,1.7888301329094247e-07,1.6562931648422818e-07,1.7227874593572778e-07,1.5473227676920942e-07,False,False,False,False,False,B1.2,1.2477479e-07,2017-02-25T23:13:00.000,9.0,8.243581817168888e-08
61,79.0,201702262136.0,541416300.0,1.2285828177027724e-07,1.1967050284056313e-07,1.3648597985138622e-07,1.245740719468813e-07,False,False,False,False,False,B1.0,1.0583671e-07,2017-02-26T21:41:00.000,5.0,7.180391037309164e-08
62,80.0,201702262306.0,541421760.0,1.19626548666929e-07,1.1541290945160654e-07,1.2715587160982977e-07,1.1912766950672449e-07,False,False,False,False,False,B4.5,4.518865e-07,2017-02-26T23:18:00.000,12.0,7.329981599468738e-08
