,Flare_Number,Flare_ID,Trigger_Time,Cancelled?,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_and_HiC_C5,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_C5_10min,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
1,2,201702090145,539877180.0,True,6.546057988998655e-07,6.301957569121441e-07,6.59925149193441e-07,6.4237457308991e-07,False,False,False,False,False,False,False,C1.7,1.7020639e-06,2017-02-09T01:51:00.000,6.0,1.7688651610114903e-07
3,6,201702090321,539882820.0,True,7.446548693224031e-07,6.596949901904736e-07,6.835181238784571e-07,5.734027013204468e-07,False,False,False,False,False,False,False,C2.0,2.05077e-06,2017-02-09T03:26:00.000,5.0,4.693983726156148e-07
4,38,201702201412,540872820.0,True,4.633560877209675e-07,3.7862818658140895e-07,3.840296187718195e-07,3.291764016921661e-07,False,False,False,False,False,False,False,C1.1,1.1091099e-06,2017-02-20T14:25:00.000,13.0,1.6234230315603781e-07
5,56,201702221258,541042080.0,True,3.460314019321231e-06,3.0486232844850747e-06,3.144769607388298e-06,2.6987720502802404e-06,False,False,False,False,False,True,True,C6.3,6.3901207e-06,2017-02-22T13:27:00.000,29.0,1.3743063220772456e-07
6,69,201702232032,541155300.0,True,1.6559315554331988e-06,1.5338482626248151e-06,1.5616559494446847e-06,1.44024033943424e-06,False,False,False,False,False,False,False,C2.0,2.0385078e-06,2017-02-23T20:53:00.000,21.0,1.4547784132901143e-07
7,91,201702272002,541498680.0,True,6.439530579882558e-07,5.402662850428896e-07,5.460528313960822e-07,4.816638465854339e-07,False,False,False,False,False,False,False,C1.4,1.400656e-06,2017-02-27T20:17:00.000,15.0,1.0835245944917915e-07
8,101,201702281135,541554720.0,True,8.260783488367451e-07,7.73103977280698e-07,7.77702780396794e-07,7.4535608973747e-07,False,False,False,False,False,False,False,C1.1,1.1513322e-06,2017-02-28T11:51:00.000,16.0,8.415181440568631e-08
9,165,201703271103,543885240.0,True,1.3004312222619774e-06,1.1124616321467329e-06,1.1324754041197593e-06,9.967504865926458e-07,False,False,False,False,False,True,False,C5.0,5.0370404e-06,2017-03-27T11:12:00.000,9.0,1.5002821385223797e-07
10,172,201703271700,543906840.0,True,7.834922826077673e-07,6.662280611635651e-07,6.827714855717204e-07,5.887370662094327e-07,False,False,False,False,False,False,False,C2.5,2.5515815e-06,2017-03-27T17:12:00.000,12.0,4.208544055472885e-07
11,175,201703271809,543910860.0,True,1.387246356898686e-06,1.04164053027489e-06,1.0593048500595614e-06,8.38046446460794e-07,False,False,False,False,False,True,False,C7.9,7.992929e-06,2017-03-27T18:20:00.000,11.0,6.575513680218137e-07
12,178,201703272033,543919680.0,True,7.959648087307869e-07,7.005301654317009e-07,7.195116609182151e-07,6.351570505103155e-07,False,False,False,False,False,False,False,C1.2,1.2573813e-06,2017-03-27T20:46:00.000,13.0,3.931476442176063e-07
13,181,201703272213,543925680.0,True,1.0508333616598975e-06,9.65380991146958e-07,9.855066309683025e-07,9.006216714624316e-07,False,False,False,False,False,False,False,C1.2,1.2869881e-06,2017-03-27T22:26:00.000,13.0,6.263064733502688e-07
14,183,201703280016,543932880.0,True,1.1397930848033866e-06,1.053674282047723e-06,1.0683648952181102e-06,9.948475963028613e-07,False,False,False,False,False,False,False,C1.7,1.7365903e-06,2017-03-28T00:27:00.000,11.0,5.965424634268857e-07
15,187,201703280313,543943440.0,True,4.3305018948558427e-07,4.223722669394192e-07,4.269074338481005e-07,4.1622672597441124e-07,False,False,False,False,False,False,False,C4.7,4.7928793e-06,2017-03-28T03:23:00.000,10.0,4.0248244204121875e-07
16,189,201703280445,543949080.0,True,1.3638831433127052e-06,9.825903362070676e-07,1.0200495808021515e-06,7.564291877315554e-07,False,False,False,False,False,False,False,C4.9,4.983745e-06,2017-03-28T04:56:00.000,11.0,2.5382095714121533e-07
17,190,201703280709,543957660.0,True,7.548323424089176e-07,6.326314974103298e-07,7.205683800748375e-07,5.399464839683787e-07,False,False,False,False,False,False,False,C1.6,1.6617503e-06,2017-03-28T07:19:00.000,10.0,2.048262075504681e-07
19,194,201703280955,543967320.0,True,7.502282528548676e-07,6.558684049196017e-07,6.669822596450103e-07,5.940200367149373e-07,False,False,False,False,False,False,False,C1.6,1.6813545e-06,2017-03-28T10:01:00.000,6.0,3.321555936963705e-07
20,213,201703292314,544102380.0,True,8.353424618690042e-07,7.697135515627451e-07,7.790839617882739e-07,7.260446182044689e-07,False,False,False,False,False,False,False,C1.0,1.0085395e-06,2017-03-29T23:32:00.000,18.0,2.330881443413091e-07
21,234,201703311716,544253880.0,True,1.7595824601812637e-06,1.5424180901391082e-06,1.568328798384755e-06,1.40887993893557e-06,False,False,False,False,False,False,False,C2.7,2.72192e-06,2017-03-31T17:37:00.000,21.0,1.9392500405501778e-07
22,238,201703312253,544273380.0,True,1.1586979553612764e-06,1.0303762110197567e-06,1.0478079275344498e-06,9.362431683257455e-07,False,False,False,False,False,False,False,C1.8,1.8190101e-06,2017-03-31T23:01:00.000,8.0,4.022513167001307e-07
24,245,201704011030,544315020.0,True,5.208742663853627e-07,5.049808464718808e-07,5.208742663853627e-07,4.919365892419592e-07,False,False,False,False,False,False,False,C1.4,1.4918089e-06,2017-04-01T10:35:00.000,5.0,3.447512142429332e-07
25,247,201704011528,544333740.0,False,1.3768959661319968e-06,1.3627935686599812e-06,1.3705030141863972e-06,1.3332147545952466e-06,False,False,False,False,False,False,False,C1.2,1.2506694e-06,2017-04-01T15:47:00.000,19.0,6.1388630001602e-07
26,249,201704011921,544348620.0,True,4.808332960237749e-06,4.388700745039387e-06,4.454119334695861e-06,4.024755526188528e-06,False,False,False,False,False,True,True,C5.8,5.8023916e-06,2017-04-01T19:56:00.000,35.0,5.572285886046302e-07
27,250,201704012052,544351260.0,True,8.415031516051386e-07,8.189040840989037e-07,9.440515782443981e-07,8.411025191890076e-07,False,False,False,False,False,False,False,C1.0,1.039342e-06,2017-04-01T20:59:00.000,7.0,6.86365808633127e-07
28,251,201704012131,544354020.0,True,2.6645145680959104e-06,1.8196554947280674e-06,8.468711712339427e-06,3.464962674115668e-06,False,False,False,True,False,True,True,M6.8,6.87118e-05,2017-04-01T21:48:00.000,17.0,9.480689868723857e-07
29,252,201704012259,544359840.0,True,1.6566965541642276e-06,1.4604105444959714e-06,1.4693495131723466e-06,1.3594757319879136e-06,False,False,False,False,False,True,False,C7.8,7.800008e-06,2017-04-01T23:03:00.000,4.0,1.0987513405780192e-06
30,257,201704020233,544373220.0,True,2.5123940758930985e-06,2.4702412702026777e-06,2.5123940758930985e-06,2.4620410385978175e-06,False,False,False,False,False,True,False,M1.2,1.2240209e-05,2017-04-02T02:46:00.000,13.0,6.917163091202383e-07
31,258,201704020251,544373220.0,True,2.5123940758930985e-06,2.4702412702026777e-06,2.5123940758930985e-06,2.4620410385978175e-06,False,False,False,False,False,False,False,C2.4,2.4316198e-06,2017-04-02T02:58:00.000,7.0,1.790348164831812e-06
32,259,201704020452,544380660.0,False,1.8258714362673345e-06,1.6250914995907806e-06,1.652787318562332e-06,1.5309718719436205e-06,False,False,False,False,False,False,False,C1.8,1.8476582e-06,2017-04-02T04:58:00.000,6.0,1.156215944320138e-06
33,261,201704020742,544391700.0,False,8.382352098124102e-05,7.361267489613965e-05,7.659530092496425e-05,6.47574634058401e-05,True,True,True,True,True,True,True,M8.3,8.383287e-05,2017-04-02T08:02:00.000,20.0,1.4673271380161168e-06
34,262,201704021040,544401660.0,False,2.0712209334305953e-06,1.7897231145980186e-06,2.394247076153988e-06,2.0087716166017344e-06,False,False,False,False,False,False,False,C1.7,1.7494887e-06,2017-04-02T10:46:00.000,6.0,1.1926986189791933e-06
35,263,201704021050,544401660.0,False,2.0712209334305953e-06,1.7897231145980186e-06,2.394247076153988e-06,2.0087716166017344e-06,False,False,False,False,False,False,False,C2.7,2.761983e-06,2017-04-02T11:03:00.000,13.0,1.5654910612283857e-06
36,264,201704021250,544408920.0,False,1.694819161457417e-06,1.1762318763430812e-06,2.1585359718301333e-05,5.981490630802e-06,False,False,False,True,True,True,True,M3.6,3.6941372e-05,2017-04-02T13:00:00.000,10.0,9.497819064563373e-07
37,265,201704021455,544417020.0,False,6.645860139542492e-06,6.510001639981056e-06,6.645860139542492e-06,6.5099502535304055e-06,True,True,True,True,True,True,True,C6.5,6.5182544e-06,2017-04-02T15:08:00.000,13.0,4.160148364462657e-06
38,266,201704021617,544421400.0,False,3.245213520131074e-06,2.4789517283352325e-06,4.7421385716006625e-06,3.2847437978489324e-06,False,False,False,False,False,False,False,C4.8,4.805452e-06,2017-04-02T16:27:00.000,10.0,1.7734854509399156e-06
39,267,201704021814,544428060.0,True,2.0733632482006215e-06,2.014759047597181e-06,2.156353048121673e-06,2.0603615666914266e-06,False,False,False,False,False,True,True,M3.3,3.3523487e-05,2017-04-02T18:38:00.000,24.0,1.9914496078854427e-06
40,268,201704021845,544429920.0,False,3.2032487069955096e-05,2.917552956205327e-05,2.9233169698272832e-05,2.810993646562565e-05,True,True,True,True,True,True,True,M3.2,3.239735e-05,2017-04-02T18:52:00.000,7.0,2.7225098165217787e-05
