,Flare_Number,Flare_ID,Trigger_Time,Cancelled?,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_and_HiC_C5,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_C5_10min,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
0,249,201704011921,544348620.0,True,4.808332960237749e-06,4.388700745039387e-06,4.454119334695861e-06,4.024755526188528e-06,False,False,False,False,False,True,True,C5.8,5.8023916e-06,2017-04-01T19:56:00.000,35.0,5.572285886046302e-07
1,264,201704021250,544410120.0,True,1.9272210920462385e-05,1.6800075172795914e-05,1.741319829307031e-05,1.4826414371782448e-05,True,True,True,True,True,True,True,M3.6,3.6941372e-05,2017-04-02T13:00:00.000,10.0,9.497819064563373e-07
2,267,201704021814,544430340.0,True,3.250217923778109e-05,3.095738065894693e-05,3.250217923778109e-05,3.181750071235001e-05,True,True,True,True,True,True,True,M3.3,3.3523487e-05,2017-04-02T18:38:00.000,24.0,1.9914496078854427e-06
3,268,201704021845,544430340.0,True,3.250217923778109e-05,3.095738065894693e-05,3.250217923778109e-05,3.193135853507556e-05,True,True,True,True,True,True,True,M3.2,3.239735e-05,2017-04-02T18:52:00.000,7.0,2.7225098165217787e-05
4,269,201704022026,544437240.0,True,1.6539943317184225e-05,1.1475039173092227e-05,1.1522412933118176e-05,8.85577992448816e-06,True,True,True,True,True,True,True,M8.8,8.884683e-05,2017-04-02T20:33:00.000,7.0,5.601001703325892e-06
5,271,201704030050,544453560.0,True,9.989637874241453e-06,8.657499165565241e-06,8.601954505138565e-06,7.343927336478373e-06,True,True,True,True,True,True,True,,1.9677913e-05,2017-04-03T01:05:00.000,15.0,2.783206355161383e-06
6,276,201704030635,544474080.0,False,5.655012500938028e-06,5.358517682907404e-06,5.413237431639573e-06,5.11521966473083e-06,True,True,True,True,True,True,True,,7.791969e-06,2017-04-03T06:52:00.000,17.0,3.871974058711203e-06
7,277,201704030809,544479300.0,True,3.924442808056483e-06,3.404658627914614e-06,3.4217944175907178e-06,3.1378538096760167e-06,False,False,False,False,False,True,False,,5.8499177e-06,2017-04-03T08:14:00.000,5.0,2.3570016765006585e-06
8,281,201704031106,544490040.0,True,5.043900273449253e-06,4.19554635300301e-06,4.2945166569552384e-06,3.673922947200481e-06,False,True,False,False,False,True,False,,6.084334e-06,2017-04-03T11:13:00.000,7.0,2.1069786271254998e-06
9,287,201704031417,544501800.0,True,2.3419832359650172e-05,1.4899343113938812e-05,1.545999839436263e-05,1.0280776223225985e-05,True,True,True,True,True,True,True,,9.061434e-05,2017-04-03T14:28:00.000,11.0,5.51786024516332e-06
10,700,201707031605,552370560.0,True,4.009551048511639e-06,3.7232468912407057e-06,4.009551048511639e-06,3.662482413346879e-06,False,False,False,False,False,True,False,M2.0,2.035344e-05,2017-07-03T16:15:00.000,10.0,9.326345775662048e-07
12,788,201707090309,552842400.0,True,1.3663197933055926e-05,1.2921093912154902e-05,1.2827133105020039e-05,1.2524068552011158e-05,True,True,True,True,True,False,True,,4.794067e-07,2017-07-09T03:10:00.000,1.0,4.957967689733778e-07
13,795,201707090855,552863580.0,True,2.2139226985018468e-06,1.7061191783795948e-06,1.747861801959516e-06,1.428407472303661e-06,False,False,False,False,False,True,True,,6.3195857e-06,2017-07-09T09:12:00.000,17.0,1.3634291917696828e-06
14,798,201707091143,552874140.0,True,7.047557573969243e-06,6.6628090280573815e-06,6.770174422854325e-06,6.234029569895938e-06,True,True,True,True,True,True,True,,8.21493e-06,2017-07-09T12:12:00.000,29.0,2.589778489436867e-07
15,848,201707140105,553270200.0,True,3.6431494663702324e-05,3.581782220862806e-05,3.604653829825111e-05,3.523561099427752e-05,True,True,True,True,True,True,True,M3.7,3.765344e-05,2017-07-14T02:09:00.000,64.0,2.1537948668992613e-06
16,868,201707151920,553419420.0,True,3.4767838315019617e-06,2.369914909650106e-06,2.442465074636857e-06,1.725189690660045e-06,False,False,False,False,False,True,True,C9.0,9.0573485e-06,2017-07-15T19:36:00.000,16.0,3.366514249592001e-07
17,1039,201708181944,556358580.0,True,6.180847321957117e-06,5.799993687105598e-06,5.895238246012013e-06,5.480267191160237e-06,True,True,True,True,True,True,True,C6.9,6.9565394e-06,2017-08-18T20:02:00.000,18.0,6.333386863843771e-07
18,1043,201708190126,556378740.0,True,3.963558810937684e-06,3.366139253557776e-06,3.460510924924165e-06,2.940818603747175e-06,False,False,False,False,False,True,False,C5.5,5.571371e-06,2017-08-19T01:37:00.000,11.0,5.053243512520567e-07
19,1062,201708200134,556465980.0,True,1.1151448234159034e-05,9.356605005450547e-06,9.625097845855635e-06,8.110627277346794e-06,True,True,True,True,True,True,True,M1.8,1.8591947e-05,2017-08-20T01:52:00.000,18.0,8.63975401443895e-07
20,1228,201709021520,557638920.0,True,8.353309567610268e-06,7.316217761399457e-06,7.482056389562786e-06,6.611213848373154e-06,True,True,True,True,True,True,True,M1.1,1.1840938e-05,2017-09-02T15:41:00.000,21.0,4.974916691935505e-07
21,1251,201709041509,557810280.0,True,2.329794551769737e-05,1.2733180483337492e-05,2.329794551769737e-05,1.642552342673298e-05,True,True,True,True,True,True,False,C5.0,5.0728972e-06,2017-09-04T15:17:00.000,8.0,2.9499567517632386e-06
22,1252,201709041524,557810280.0,True,2.329794551769737e-05,1.2733180483337492e-05,2.329794551769737e-05,1.5955143680912443e-05,True,True,True,True,True,True,True,M2.3,2.3230836e-05,2017-09-04T15:30:00.000,6.0,4.618990715243854e-06
24,1258,201709041925,557825880.0,True,2.203998519689776e-05,2.0292105546104722e-05,2.05321739485953e-05,1.907254227262456e-05,True,True,True,True,True,True,True,M2.6,2.681511e-05,2017-09-04T19:37:00.000,12.0,1.8677559637580998e-05
25,1260,201709042022,557829240.0,True,4.9586917157284915e-05,4.945691398461349e-05,4.955083932145499e-05,4.919285493087955e-05,True,True,True,True,True,True,True,M8.4,8.48785e-05,2017-09-04T20:33:00.000,11.0,2.0442350432858802e-05
26,1262,201709050030,557843820.0,True,9.20159618544858e-06,8.578643246437423e-06,8.620955668448005e-06,8.133447408908978e-06,True,True,True,True,True,True,True,M1.5,1.5131646e-05,2017-09-05T00:35:00.000,5.0,8.573921149945818e-06
27,1263,201709050102,557844840.0,True,5.520018748939037e-05,1.679390152276028e-05,6.467062485171482e-05,3.4049127862090245e-05,True,True,True,True,True,True,True,M6.4,6.4639e-05,2017-09-05T01:08:00.000,6.0,6.535465217893943e-06
28,1266,201709050339,557855520.0,True,1.2863516531069763e-05,1.241141671926016e-05,1.2455470823624637e-05,1.211433391290484e-05,True,True,True,True,True,True,True,M1.5,1.5586178e-05,2017-09-05T03:51:00.000,12.0,8.223463737522252e-06
29,1267,201709050427,557857140.0,False,1.4815997928963043e-05,1.3212446901889052e-05,1.785215499694459e-05,1.4761219972569961e-05,True,True,True,True,True,True,True,M5.0,5.033511e-05,2017-09-05T04:53:00.000,26.0,1.2416462595865596e-05
32,1286,201709061152,557969940.0,True,8.938774044509046e-06,8.283007446152624e-06,1.2841506759286858e-05,8.793695997155737e-06,True,True,True,True,True,True,True,X14.6,0.0014662761,2017-09-06T12:02:00.000,10.0,8.1222751759924e-06
33,1287,201709061551,557985420.0,True,2.770592618617229e-05,2.5396742785233073e-05,2.5871275283861905e-05,2.3670994778512977e-05,True,True,True,True,True,True,True,M4.0,4.027113e-05,2017-09-06T15:56:00.000,5.0,1.900242205010727e-05
35,1302,201709071416,558067680.0,True,0.00010343946632929146,9.311477333540097e-05,9.466551273362711e-05,8.563406299799681e-05,True,True,True,True,True,True,True,X2.1,0.00021885491,2017-09-07T14:36:00.000,20.0,1.4748017065358e-06
36,1304,201709071822,558080940.0,True,5.702662747353315e-06,5.016546310798731e-06,7.089254722814076e-06,5.64958099857904e-06,True,True,True,True,True,True,True,C8.1,8.105214e-06,2017-09-07T18:28:00.000,6.0,5.4180000006454065e-06
37,1305,201709071840,558080940.0,True,5.702662747353315e-06,5.016546310798731e-06,7.089254722814076e-06,5.64958099857904e-06,True,True,True,True,True,True,True,C7.0,7.040822e-06,2017-09-07T18:44:00.000,4.0,4.6586555981775746e-06
39,1307,201709072009,558087480.0,True,4.180896667094203e-06,4.146554147155257e-06,4.180896667094203e-06,4.149303094891366e-06,False,False,False,False,False,True,False,C5.1,5.113455e-06,2017-09-07T20:17:00.000,8.0,3.3984460969804786e-06
40,1313,201709072350,558100860.0,True,4.24181271228008e-05,3.603917139116675e-05,3.7171703297644854e-05,3.123562419204973e-05,True,True,True,True,True,True,True,M6.0,6.0714683e-05,2017-09-07T23:59:00.000,9.0,2.150128466382739e-06
