,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
1,2.5e-06,6032,897,473,13,0,437,338,654,0.32882273342354534,0.5265438786565547,0.5256045519203414
2,5e-06,7541,43,563,8,0,597,88,4,0.861236802413273,0.4888698630136986,0.508825786646201
