,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
5,[2.5e-06 5.0e-02],6048,875,484,16,0,435,329,657,0.3364737550471063,0.5347593582887701,0.5314735336194564
6,[2.5e-06 1.0e-01],6071,865,538,22,0,387,323,638,0.36817882971729127,0.5913410770855333,0.5485034258925352
10,[5.e-06 5.e-02],7549,35,569,9,5,585,89,3,0.8626865671641791,0.4948630136986301,0.5193798449612403
11,[5.e-06 1.e-01],7553,31,576,9,16,574,82,3,0.8731343283582089,0.4978723404255319,0.5254901960784314
