,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux,Flare_C5_10min
0,56.0,201702221258.0,541042080.0,3.460314019321231e-06,3.0486232844850747e-06,3.144769607388298e-06,2.6987720502802404e-06,False,False,False,False,True,C6.3,6.3901207e-06,2017-02-22T13:27:00.000,29.0,1.3743063220772456e-07,True
1,165.0,201703271103.0,543885360.0,1.1324754041197593e-06,9.967504865926458e-07,1.0059179658128414e-06,9.184798841488373e-07,False,False,False,False,True,C5.0,5.0370404e-06,2017-03-27T11:12:00.000,9.0,1.5002821385223797e-07,False
2,175.0,201703271809.0,543910980.0,1.0593048500595614e-06,8.38046446460794e-07,8.594890346103057e-07,6.976336521802295e-07,False,False,False,False,True,C7.9,7.992929e-06,2017-03-27T18:20:00.000,11.0,6.575513680218137e-07,False
3,189.0,201703280445.0,543949200.0,1.0200495808021515e-06,7.564291877315554e-07,7.714054390817182e-07,6.098994731473795e-07,False,False,False,False,False,C4.9,4.983745e-06,2017-03-28T04:56:00.000,11.0,2.5382095714121533e-07,False
4,234.0,201703311716.0,544254000.0,1.568328798384755e-06,1.40887993893557e-06,1.4221419633031473e-06,1.3061668369118706e-06,False,False,False,False,False,C2.7,2.72192e-06,2017-03-31T17:37:00.000,21.0,1.9392500405501778e-07,False
5,249.0,201704011921.0,544348740.0,4.454119334695861e-06,4.024755526188528e-06,4.1527923713147175e-06,3.627514388426789e-06,False,False,False,False,True,C5.8,5.8023916e-06,2017-04-01T19:56:00.000,35.0,5.572285886046302e-07,True
6,251.0,201704012131.0,544354980.0,6.0873069742228836e-05,5.964616502751596e-05,6.0873069742228836e-05,5.9250352933304384e-05,True,True,True,True,True,M6.8,6.87118e-05,2017-04-01T21:48:00.000,17.0,9.480689868723857e-07,True
7,252.0,201704012259.0,544359960.0,1.4693495131723466e-06,1.3594757319879136e-06,1.348845444226754e-06,1.3057139085503877e-06,False,False,False,False,True,C7.8,7.800008e-06,2017-04-01T23:03:00.000,4.0,1.0987513405780192e-06,False
8,257.0,201704020233.0,544373340.0,2.5123940758930985e-06,2.4620410385978175e-06,2.5002957499964396e-06,2.394781631664955e-06,False,False,False,False,True,M1.2,1.2240209e-05,2017-04-02T02:46:00.000,13.0,6.917163091202383e-07,False
9,258.0,201704020251.0,544373340.0,2.5123940758930985e-06,2.4620410385978175e-06,2.5002957499964396e-06,2.394781631664955e-06,False,False,False,False,False,C2.4,2.4316198e-06,2017-04-02T02:58:00.000,7.0,1.790348164831812e-06,False
10,261.0,201704020742.0,544391700.0,8.382352098124102e-05,7.361267489613965e-05,7.659530092496425e-05,6.47574634058401e-05,True,True,True,True,True,M8.3,8.383287e-05,2017-04-02T08:02:00.000,20.0,1.4673271380161168e-06,True
11,263.0,201704021050.0,544403100.0,1.8638141909832484e-06,1.726431150927965e-06,1.7539289274282055e-06,1.62500271017052e-06,False,False,False,False,False,C2.7,2.761983e-06,2017-04-02T11:03:00.000,13.0,1.5654910612283857e-06,False
12,264.0,201704021250.0,544409820.0,2.7885198505828157e-05,2.297653009009082e-05,2.3274504201253876e-05,2.0062450857949443e-05,True,True,True,True,True,M3.6,3.6941372e-05,2017-04-02T13:00:00.000,10.0,9.497819064563373e-07,True
13,265.0,201704021455.0,544416300.0,4.76265677207266e-06,4.3403811105235945e-06,5.373286057874793e-06,4.686591182689881e-06,False,False,True,False,True,C6.5,6.5182544e-06,2017-04-02T15:08:00.000,13.0,4.160148364462657e-06,True
14,266.0,201704021617.0,544422660.0,3.4382985631964402e-06,3.0664225505461218e-06,3.1191193556878716e-06,2.7920198135689134e-06,False,False,False,False,False,C4.8,4.805452e-06,2017-04-02T16:27:00.000,10.0,1.7734854509399156e-06,False
15,267.0,201704021814.0,544429800.0,3.362597999512218e-05,3.117238884442486e-05,3.2032487069955096e-05,2.917552956205327e-05,True,True,True,True,True,M3.3,3.3523487e-05,2017-04-02T18:38:00.000,24.0,1.9914496078854427e-06,True
16,268.0,201704021845.0,544430460.0,3.250217923778109e-05,3.193135853507556e-05,3.250217923778109e-05,3.190758798155002e-05,True,True,True,True,True,M3.2,3.239735e-05,2017-04-02T18:52:00.000,7.0,2.7225098165217787e-05,True
17,269.0,201704022026.0,544437000.0,4.330917363404296e-05,2.5763583835214376e-05,2.6342375349486247e-05,1.6465693988720886e-05,True,True,True,True,True,M8.8,8.884683e-05,2017-04-02T20:33:00.000,7.0,5.601001703325892e-06,True
18,270.0,201704022103.0,544439160.0,5.081672952655936e-06,4.493338110478362e-06,4.470763087738305e-06,4.210098722978728e-06,True,False,False,False,True,C7.3,7.319894e-06,2017-04-02T21:10:00.000,7.0,4.366834673419362e-06,False
19,271.0,201704030050.0,544452120.0,3.606330437833094e-06,3.092209226451814e-06,4.318089850130491e-06,3.545877007127274e-06,False,False,False,False,True,,1.9677913e-05,2017-04-03T01:05:00.000,15.0,2.783206355161383e-06,True
20,272.0,201704030242.0,544459980.0,2.2153337795316475e-06,2.0832931113545783e-06,2.1084701984364074e-06,2.0575519101839745e-06,False,False,False,False,False,,2.9760881e-06,2017-04-03T02:49:00.000,7.0,1.932506165758241e-06,False
21,273.0,201704030418.0,544465260.0,3.1830543321120786e-06,2.708410420382279e-06,2.728319032030413e-06,2.4445419057883555e-06,False,False,False,False,False,,3.5755256e-06,2017-04-03T04:26:00.000,8.0,1.7314874867224717e-06,False
22,274.0,201704030453.0,544466640.0,3.861802269966574e-06,3.217870698790648e-06,5.733041234634584e-06,3.968669716414297e-06,False,False,True,False,True,,7.515175e-06,2017-04-03T05:03:00.000,10.0,2.8690283215837553e-06,True
