,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux,Flare_C5_10min
52,851.0,201707141913.0,553332540.0,1.6233990436376189e-06,1.501894871580589e-06,1.5209840285024256e-06,1.427628262717917e-06,False,False,False,False,False,C2.1,2.1461542e-06,2017-07-14T19:25:00.000,12.0,5.422444928626646e-07,False
53,868.0,201707151920.0,553419540.0,2.442465074636857e-06,1.725189690660045e-06,1.775693021954794e-06,1.3181946769691422e-06,False,False,False,False,True,C9.0,9.0573485e-06,2017-07-15T19:36:00.000,16.0,3.366514249592001e-07,True
54,871.0,201707160205.0,553443720.0,4.7956095841072965e-06,4.565862127492437e-06,4.7956095841072965e-06,4.627383987099165e-06,False,False,False,False,False,C4.5,4.5257957e-06,2017-07-16T02:21:00.000,16.0,3.540683565006475e-06,False
55,872.0,201707160230.0,553443720.0,4.7956095841072965e-06,4.565862127492437e-06,4.7956095841072965e-06,4.604422883858206e-06,False,False,False,False,False,C4.7,4.7848002e-06,2017-07-16T02:35:00.000,5.0,4.429021373653086e-06,False
57,902.0,201707180031.0,553610580.0,1.877206841527368e-06,1.5980962189132697e-06,1.6408478131779702e-06,1.40484917210415e-06,False,False,False,False,False,C3.2,3.2581665e-06,2017-07-18T00:40:00.000,9.0,1.2673083347181091e-06,False
58,911.0,201707182352.0,553695000.0,2.489489361323649e-06,2.120701310559525e-06,2.1781272607768187e-06,1.8635641936270986e-06,False,False,False,False,False,C4.3,4.3501154e-06,2017-07-19T00:06:00.000,14.0,5.737687729379104e-07,False
59,1039.0,201708181944.0,556358760.0,5.727870302507654e-06,5.317056547937682e-06,5.395230800786521e-06,5.011690063838614e-06,True,True,True,True,True,C6.9,6.9565394e-06,2017-08-18T20:02:00.000,18.0,6.333386863843771e-07,True
60,1043.0,201708190126.0,556378860.0,3.460510924924165e-06,2.940818603747175e-06,3.026694230356952e-06,2.5944782464648597e-06,False,False,False,False,True,C5.5,5.571371e-06,2017-08-19T01:37:00.000,11.0,5.053243512520567e-07,False
62,1046.0,201708190439.0,556388940.0,3.387664719411987e-06,3.155227432216634e-06,3.612209184211679e-06,3.30260741066013e-06,False,False,False,False,True,C5.0,5.0120934e-06,2017-08-19T04:51:00.000,12.0,2.9987820653332165e-06,False
63,1050.0,201708191053.0,556412880.0,1.2448856523405993e-06,1.0378373644925887e-06,1.0562590659901616e-06,9.191149388243502e-07,False,False,False,False,False,C2.7,2.780164e-06,2017-08-19T11:05:00.000,12.0,5.563684908338473e-07,False
64,1054.0,201708191448.0,556426800.0,9.845482509263093e-07,9.08150013856357e-07,9.235450306732673e-07,8.513497959938832e-07,False,False,False,False,False,C3.2,3.263649e-06,2017-08-19T14:57:00.000,9.0,8.81366702287778e-07,False
65,1060.0,201708192124.0,556451820.0,5.623442575597437e-06,4.617355898517417e-06,4.782685209647752e-06,3.926852969016181e-06,True,False,False,False,True,M1.1,1.1198944e-05,2017-08-19T21:55:00.000,31.0,6.571296466972854e-07,True
66,1062.0,201708200134.0,556466100.0,9.625097845855635e-06,8.110627277346794e-06,8.320830602315255e-06,7.068847480695695e-06,True,True,True,True,True,M1.8,1.8591947e-05,2017-08-20T01:52:00.000,18.0,8.63975401443895e-07,True
67,1064.0,201708200420.0,556476180.0,1.8258754153066548e-06,1.7696762597552151e-06,1.7747051970218308e-06,1.7327224668406416e-06,False,False,False,False,False,C2.8,2.896948e-06,2017-08-20T04:40:00.000,20.0,5.368986535358999e-07,False
68,1077.0,201708210303.0,556557600.0,5.4852216635481454e-06,4.790648290509125e-06,4.910113148071105e-06,4.287677256797906e-06,True,False,False,False,True,C9.4,9.492988e-06,2017-08-21T03:17:00.000,14.0,6.277141437749378e-07,True
69,1088.0,201708212232.0,556627260.0,2.0341312847449444e-06,1.897598963296332e-06,1.91908065971802e-06,1.794718286873831e-06,False,False,False,False,False,C2.4,2.4851793e-06,2017-08-21T22:38:00.000,6.0,2.169512754335301e-06,False
70,1105.0,201708231306.0,556767960.0,2.199381015088875e-06,1.9128067378915148e-06,1.9686531231855042e-06,1.6982947954602423e-06,False,False,False,False,False,C3.6,3.6417666e-06,2017-08-23T13:43:00.000,37.0,1.1909147445976487e-07,False
71,1106.0,201708231737.0,556783200.0,2.6389984668639954e-06,2.5587453365005786e-06,2.5754306989256293e-06,2.479012437106576e-06,False,False,False,False,False,C3.1,3.118243e-06,2017-08-23T17:56:00.000,19.0,4.008223015716794e-07,False
