,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
1,[1.e-06 3.e+47],6564,757,451,6,224,425,148,269,0.522883295194508,0.4132007233273056,0.42509727626459143
3,[2.5e-06 1.0e+47],6196,1070,545,9,27,468,208,321,0.5115420129270545,0.5281220209723546,0.41320106829454406
4,[2.5e-06 3.0e+47],7092,440,472,6,245,406,125,58,0.7231467473524962,0.42338352524357836,0.43861977438619776
6,[5.e-06 1.e+47],7554,34,554,7,41,583,70,1,0.8876582278481012,0.47341772151898737,0.5060048038430744
