,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
0,1e-08,26,2295,415,12,0,370,463,5263,0.06939704209328783,0.5357590966122961,0.6977772737582218
1,5e-08,845,2124,531,14,0,309,408,4613,0.09791591807402084,0.6381733021077284,0.6958369796224528
2,1e-07,1959,1886,602,17,0,256,390,3734,0.13050811722538477,0.7074285714285714,0.6888888888888889
3,5e-07,5150,1145,758,24,4,172,314,1277,0.32954066582385166,0.8162839248434238,0.6430894308943089
4,1e-06,6535,682,713,19,50,219,266,360,0.5390279823269514,0.7312687312687313,0.6011509517485613
