,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
0,1e-06,3989,1876,191,5,0,662,395,1726,0.08459214501510574,0.22843822843822845,0.4772399588053553
3,7.5e-06,7575,15,393,5,511,333,11,1,0.9707317073170731,0.32045088566827695,0.5408970976253298
