,Flare_Number,Flare_ID,Trigger_Time,Cancelled?,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_and_HiC_C5,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_C5_10min,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
0,51,201702211909,540975420.0,False,1.7454328826715937e-07,1.7243083050288988e-07,1.8980736626872385e-07,1.75802583157747e-07,False,False,False,False,False,False,False,,1.7987811e-07,2017-02-21T19:17:00.000,8.0,1.1908748831501725e-07
1,69,201702232032,541153260.0,False,2.139823038760369e-07,1.7262676976770308e-07,2.0544574397263204e-07,1.7233058713372884e-07,False,False,False,False,False,False,False,C2.0,2.0385078e-06,2017-02-23T20:53:00.000,21.0,1.4547784132901143e-07
2,111,201703030634,541794600.0,True,2.8961332532162487e-07,2.138212380486948e-07,2.8961332532162487e-07,2.3835521290038741e-07,False,False,False,False,False,False,False,B1.8,1.8872899e-07,2017-03-03T06:43:00.000,9.0,5.932793811780357e-08
4,175,201703271809,543910680.0,True,2.3417180727847153e-06,1.5977090015439899e-06,1.6441678098999546e-06,1.1841090099551366e-06,False,False,False,False,False,True,False,C7.9,7.992929e-06,2017-03-27T18:20:00.000,11.0,6.575513680218137e-07
5,251,201704012131,544354920.0,False,6.28130801487714e-05,5.996950130793266e-05,6.0873069742228836e-05,5.9502159274416044e-05,True,True,True,True,True,True,True,M6.8,6.87118e-05,2017-04-01T21:48:00.000,17.0,9.480689868723857e-07
6,252,201704012259,544359720.0,True,1.8456490806784132e-06,1.6120969803523622e-06,1.6566965541642276e-06,1.4604105444959714e-06,False,False,False,False,False,True,False,C7.8,7.800008e-06,2017-04-01T23:03:00.000,4.0,1.0987513405780192e-06
7,257,201704020233,544373100.0,True,2.5123940758930985e-06,2.3481807147618383e-06,2.5123940758930985e-06,2.4702412702026777e-06,False,False,False,False,False,True,False,M1.2,1.2240209e-05,2017-04-02T02:46:00.000,13.0,6.917163091202383e-07
8,258,201704020251,544373100.0,True,2.5123940758930985e-06,2.3481807147618383e-06,2.5123940758930985e-06,2.4702412702026777e-06,False,False,False,False,False,False,False,C2.4,2.4316198e-06,2017-04-02T02:58:00.000,7.0,1.790348164831812e-06
9,261,201704020742,544391700.0,False,8.382352098124102e-05,7.361267489613965e-05,7.659530092496425e-05,6.47574634058401e-05,True,True,True,True,True,True,True,M8.3,8.383287e-05,2017-04-02T08:02:00.000,20.0,1.4673271380161168e-06
10,264,201704021250,544409760.0,False,3.033543544006534e-05,2.4820399630698375e-05,2.5404278858331963e-05,2.1394298528321087e-05,True,True,True,True,True,True,True,M3.6,3.6941372e-05,2017-04-02T13:00:00.000,10.0,9.497819064563373e-07
