,Flare_Number,Flare_ID,Trigger_Time,Cancelled?,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_and_HiC_C5,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux,Flare_C5_10min
0,264,201704021250,544410180.0,True,1.839180913520977e-05,1.5807687304913998e-05,1.6287311154883355e-05,1.3881816812499892e-05,True,True,True,True,True,True,M3.6,3.6941372e-05,2017-04-02T13:00:00.000,10.0,9.497819064563373e-07,True
1,267,201704021814,544430400.0,True,3.250217923778109e-05,3.143529829685576e-05,3.250217923778109e-05,3.210364593542181e-05,True,True,True,True,True,True,M3.3,3.3523487e-05,2017-04-02T18:38:00.000,24.0,1.9914496078854427e-06,True
2,268,201704021845,544430400.0,True,3.250217923778109e-05,3.159930929541588e-05,3.250217923778109e-05,3.20268991345074e-05,True,True,True,True,True,True,M3.2,3.239735e-05,2017-04-02T18:52:00.000,7.0,2.7225098165217787e-05,True
3,271,201704030050,544453620.0,True,9.304868399340194e-06,8.003141374501865e-06,8.382630767300725e-06,6.715914878441254e-06,True,True,True,True,True,True,,1.9677913e-05,2017-04-03T01:05:00.000,15.0,2.783206355161383e-06,True
4,287,201704031417,544501860.0,True,1.8974105842062272e-05,1.2283730939088855e-05,1.2475780749809928e-05,8.748601430852432e-06,True,True,True,True,True,True,,9.061434e-05,2017-04-03T14:28:00.000,11.0,5.51786024516332e-06,True
5,404,201704181915,545818260.0,True,7.553386694780784e-06,7.181711680459557e-06,7.252142950164853e-06,6.878666226839414e-06,True,True,True,True,True,True,C8.4,8.455594e-06,2017-04-18T20:10:00.000,55.0,2.1760841661944141e-07,True
6,798,201707091143,552874380.0,True,6.459203632402932e-06,5.654319465975277e-06,5.866980700375279e-06,4.963974333804799e-06,True,True,True,True,False,True,,8.21493e-06,2017-07-09T12:12:00.000,29.0,2.589778489436867e-07,True
7,848,201707140105,553270260.0,True,3.625547105912119e-05,3.5542565456125885e-05,3.570660555851646e-05,3.491309689707123e-05,True,True,True,True,True,True,M3.7,3.765344e-05,2017-07-14T02:09:00.000,64.0,2.1537948668992613e-06,True
8,1060,201708192124,556451760.0,True,6.154857146611903e-06,5.027178758609807e-06,5.158098247193266e-06,4.251412519806763e-06,True,True,True,True,False,True,M1.1,1.1198944e-05,2017-08-19T21:55:00.000,31.0,6.571296466972854e-07,True
9,1062,201708200134,556466040.0,True,1.0315887266187929e-05,8.700854777998757e-06,8.987182809505612e-06,7.568278306280263e-06,True,True,True,True,True,True,M1.8,1.8591947e-05,2017-08-20T01:52:00.000,18.0,8.63975401443895e-07,True
10,1077,201708210303,556557540.0,True,5.751209755544551e-06,5.059362592874095e-06,5.20298181072576e-06,4.531309514277382e-06,True,True,True,True,False,True,C9.4,9.492988e-06,2017-08-21T03:17:00.000,14.0,6.277141437749378e-07,True
11,1228,201709021520,557638980.0,True,7.872737114666961e-06,6.943730568309547e-06,7.077733698679367e-06,6.306271188805113e-06,True,True,True,True,True,True,M1.1,1.1840938e-05,2017-09-02T15:41:00.000,21.0,4.974916691935505e-07,True
12,1252,201709041524,557811180.0,True,4.295023245504126e-06,4.073520813108189e-06,4.078493020642782e-06,3.961744369007647e-06,False,False,False,False,False,True,M2.3,2.3230836e-05,2017-09-04T15:30:00.000,6.0,4.618990715243854e-06,True
13,1258,201709041925,557825940.0,True,2.1288591597112827e-05,1.966037780221086e-05,1.9897051970474422e-05,1.855802292993758e-05,True,True,True,True,True,True,M2.6,2.681511e-05,2017-09-04T19:37:00.000,12.0,1.8677559637580998e-05,True
14,1259,201709041958,557827500.0,True,1.7532811398268677e-05,1.7003194443532266e-05,1.899677954497747e-05,1.7686594219412655e-05,True,True,True,True,True,True,M2.3,2.38496e-05,2017-09-04T20:02:00.000,4.0,1.6233463611570187e-05,True
